Price,Close,High,Low,Open,Volume
2025-03-03,650.2886352539062,656.6263786742246,640.9068695081781,646.8453020150872,789604
2025-03-04,652.9335327148438,656.3768659710549,635.0681613325866,649.6898244578471,616962
2025-03-05,675.9389038085938,679.3822370966661,652.0352567101469,658.1733752200583,525936
2025-03-06,687.217041015625,689.0634961968875,676.2882266645838,678.6836049311407,375799
2025-03-07,678.3342895507812,692.4568600076497,676.5377254381917,691.9079369363577,227156
2025-03-10,676.338134765625,682.7755992203593,668.2537793277561,675.6893687596926,397534
2025-03-11,680.4801025390625,684.6220929899018,672.8449485969962,680.7795095906534,395107
2025-03-12,675.2901611328125,695.6506936051284,665.1598468363953,688.5644626999105,527417
2025-03-13,664.9103393554688,682.0770546721016,661.9161469485095,679.681676379734,394603
2025-03-17,673.843017578125,677.5358061027373,662.6147961849125,668.7029629735434,2826617
2025-03-18,673.843017578125,673.843017578125,673.843017578125,673.843017578125,0
2025-03-19,704.6831665039062,707.5276858233987,683.6240377366476,683.6739287597264,583638
2025-03-20,703.0862426757812,711.6196782469564,698.5450633640561,706.7790918991717,429189
2025-03-21,714.6138916015625,717.5581928634881,699.1937891594421,703.635186562991,619087
2025-03-24,718.7059326171875,722.39878196326,710.6715288115286,713.715612127089,362198
2025-03-25,712.8673095703125,743.1086407260519,706.7791427038205,736.5713328146876,1360109
2025-03-26,718.8057861328125,728.9860522655097,708.7752539838162,712.9670745234572,706656
2025-03-27,718.156982421875,723.9457417883481,708.6254828291915,713.6158031308055,272579
2025-03-28,724.794189453125,730.3833242610845,714.9133301166604,722.598436165355,547825
2025-04-01,716.759765625,726.9399708227991,713.1168072533372,721.7999772017532,280977
2025-04-02,722.7481689453125,725.9918773895301,699.5930687908823,716.7597841252185,156487
2025-04-03,745.70361328125,758.5287125409659,734.5751742501985,737.4196325554279,3075327
2025-04-04,723.2471923828125,748.5480935789822,708.1763875485558,748.5480935789822,804600
2025-04-07,695.75048828125,706.3300047253958,650.9374449033232,661.766416465703,608205
2025-04-08,693.7543334960938,712.2185193980698,690.7102501659244,711.6197053031834,667369
2025-04-09,690.3609619140625,693.1555292582698,680.9292438249886,693.1555292582698,173688
2025-04-11,700.4413452148438,710.6216108115545,694.0038198436152,710.5717197919473,709621
2025-04-15,720.0034790039062,725.5926136972226,701.7388569131415,710.6216519290545,798449
2025-04-16,727.7384643554688,733.5771149854927,718.8057784589804,720.0034675648054,291439
2025-04-17,725.5925903320312,737.5194683400082,720.1531288813559,732.5790389322021,291049
2025-04-21,723.1972045898438,735.523332469899,719.4045732871332,730.4831210730733,310085
2025-04-22,734.2757568359375,739.8150003040557,719.0053885746124,726.3910262264377,398842
2025-04-23,747.6997680664062,753.388684879209,731.8804150406822,742.5597134252246,634656
2025-04-24,652.1351318359375,693.6545755908331,648.7416894014987,689.6623190406701,20252494
2025-04-25,628.8801879882812,655.7281376246445,626.78427766861,653.7320093518146,4415736
2025-04-28,615.7556762695312,630.3772792020475,612.8113749070177,628.880183009278,6094214
2025-04-29,627.6825561523438,630.4771235348517,611.0647640096981,616.8036327611162,3466969
2025-04-30,632.822509765625,639.2600351838972,624.7881062062758,628.7803624759645,2090137
2025-05-02,624.5386352539062,634.7687926831552,621.0953017894418,632.7726644042773,813812
2025-05-05,627.98193359375,632.173814928331,624.1893022594137,628.7803726772422,900005
2025-05-06,617.5521850585938,633.571102281562,614.8075086805555,630.6767528331039,2008886
2025-05-07,619.9974365234375,622.5424878172868,609.1185133715343,609.1185133715343,664293
2025-05-08,609.5177612304688,623.0914086944211,605.0264727570583,619.9974343350933,928444
2025-05-09,612.9111328125,613.8094148595814,598.3893124980021,600.1359246541066,1216346
2025-05-12,624.3888549804688,626.2353100517541,611.2144580500889,614.9072463586673,1180938
2025-05-13,628.2314453125,637.1641309830794,624.7382210437704,626.7842402177698,1102961
2025-05-14,639.609375,640.7571731192724,626.1355092101087,628.2314804387364,988915
2025-05-15,637.1141967773438,641.2062961562277,634.0701134418438,639.75909102122,411227
2025-05-16,644.1505737304688,648.4422370386465,632.073961959787,637.8627213696775,1427711
2025-05-19,640.7571411132812,647.743589692398,639.7590770305503,644.1505833613654,432925
2025-05-20,627.2832641601562,643.7513212144802,626.0855751000789,643.7513212144802,495165
2025-05-21,638.1122436523438,641.6054679239743,629.1796188913431,631.1757470465606,593428
2025-05-22,633.8704833984375,639.2600538870007,631.0260250898614,638.012473766222,310479
2025-05-23,636.016357421875,638.661251693999,630.3273797817396,633.9204471467195,668320
2025-05-26,648.8914184570312,650.737812730648,635.2678187163457,636.0662578369097,699428
2025-05-27,652.8836669921875,656.0275324128967,646.8952822856946,652.2349009488511,2925458
2025-05-28,648.9912109375,653.7320156310074,645.747502462995,653.7320156310074,1196761
2025-05-29,646.4960327148438,651.1869462548777,642.3041512340261,648.7915680038393,511603
2025-05-30,645.29833984375,650.6380193965715,641.5555994213514,648.7416732157566,253744
2025-06-02,647.7435913085938,650.1888605007854,640.757142712045,640.8070337329066,576994
2025-06-03,639.8089599609375,653.1331518471106,637.263908765555,648.9911615893534,356232
2025-06-04,646.146728515625,647.3943086518407,638.661247698331,639.8089848734501,236310
2025-06-05,645.4480590820312,650.6878955536839,644.5996680554698,649.7397224849377,220608
2025-06-06,644.79931640625,648.2925408471814,640.7072778565301,645.4480824549372,261249
2025-06-09,655.17919921875,657.7242505237197,644.7993080758553,644.7993080758553,803201
2025-06-10,656.92578125,665.7087328584362,653.7319640513879,658.722284387658,1043999
2025-06-11,661.267333984375,666.307545328479,656.0274976439014,658.6225007627146,895617
2025-06-12,661.8662109375,669.7009895030396,658.3230347631641,666.3075473056742,1665702
2025-06-13,651.8356323242188,660.918052086618,649.7397221035869,653.7319784605982,700293
2025-06-16,659.0715942382812,661.5168634302103,649.7397194092636,659.7203602604044,649407
2025-06-17,647.893310546875,662.11572343768,645.7474484456744,660.7184093833639,840374
2025-06-18,643.3021850585938,650.2886335586231,639.7590697884067,646.7455182884361,483419
2025-06-19,626.0357055664062,646.7455356030789,623.8898433885782,643.8012343301282,407512
2025-06-20,629.9780883789062,634.7687839992743,623.1413125670789,623.7900786156391,1166131
2025-06-23,634.8186645507812,637.4635588072838,626.2353375774127,630.7765170914274,457982
2025-06-24,637.6132202148438,643.7014477205844,635.9664510147728,637.7629541953037,975499
2025-06-25,650.1389770507812,651.6859642174893,636.7648937862765,636.7648937862765,1105041
2025-06-26,644.4500122070312,652.5343071838763,640.2581307343341,648.7416757245786,1530971
2025-06-27,642.6500244140625,653.4000244140625,640.5,649.5999755859375,1516300
2025-06-30,638.9000244140625,649.4500122070312,635.0499877929688,646.4000244140625,415141
2025-07-01,636.5999755859375,643.7000122070312,633.2999877929688,638.9000244140625,415274
2025-07-02,638.75,645.9000244140625,635.2000122070312,636.2000122070312,435936
2025-07-03,640.3499755859375,644.4500122070312,635.0,639.7999877929688,775016
2025-07-04,644.2000122070312,646.5,640.0,641.0,165697
2025-07-07,635.25,646.0,632.7999877929688,639.0,571710
2025-07-08,632.5999755859375,637.5499877929688,627.3499755859375,635.25,766966
2025-07-09,639.2000122070312,642.9500122070312,633.8499755859375,636.5499877929688,1126320
2025-07-10,634.2999877929688,641.0,630.2999877929688,640.0,464855
2025-07-11,626.1500244140625,635.25,621.3499755859375,633.0,1069491
2025-07-14,636.2999877929688,645.6500244140625,620.7000122070312,625.0,1489769
2025-07-15,655.3499755859375,659.9000244140625,642.2000122070312,642.2999877929688,1969741
2025-07-16,667.75,671.9000244140625,655.3499755859375,659.75,1381906
2025-07-17,670.4000244140625,678.0,668.0,672.2000122070312,1155085
2025-07-18,657.25,672.0999755859375,656.0499877929688,671.0499877929688,903282
2025-07-21,671.0499877929688,673.0,653.5999755859375,658.0499877929688,980119
2025-07-22,676.0,686.5,661.9500122070312,674.0,1657916
2025-07-23,680.75,690.0,664.4500122070312,674.0,4189282
2025-07-24,669.75,684.5499877929688,660.7999877929688,677.8499755859375,2108932
2025-07-25,681.0999755859375,693.0,665.7000122070312,667.4000244140625,3025346
2025-07-28,690.5,699.5,678.1500244140625,681.0999755859375,1265654
2025-07-29,711.4000244140625,712.75,687.4000244140625,692.0,1870718
2025-07-30,722.0499877929688,728.5999755859375,710.0,711.8499755859375,2536333
2025-07-31,714.0,718.0,701.5499877929688,704.1500244140625,856999
2025-08-01,703.25,714.3499755859375,700.1500244140625,714.0,915312
2025-08-04,704.75,707.7999877929688,691.0,700.0,1116817
2025-08-05,697.7999877929688,709.5,695.0,704.75,872579
2025-08-06,671.5499877929688,698.7000122070312,668.2999877929688,694.9000244140625,1150586
2025-08-07,673.2000122070312,676.6500244140625,663.4500122070312,672.0,953034
2025-08-08,655.25,674.7000122070312,651.9000244140625,672.1500244140625,428019
2025-08-11,642.5999755859375,655.5499877929688,641.0,655.0,874366
2025-08-12,648.9500122070312,651.25,639.2999877929688,642.8499755859375,539658
2025-08-13,659.1500244140625,661.0,651.5499877929688,651.8499755859375,531761
2025-08-14,667.5999755859375,672.5,659.5499877929688,663.9500122070312,472808
2025-08-18,663.6500244140625,681.0,662.5,672.0,661365
2025-08-19,683.0499877929688,684.5999755859375,657.2000122070312,664.0,873852
2025-08-20,667.4500122070312,683.3499755859375,665.8499755859375,682.9500122070312,312402
2025-08-21,667.7999877929688,676.9500122070312,664.75,667.4500122070312,349134
2025-08-22,667.4000244140625,673.9000244140625,664.9500122070312,667.7999877929688,196995
2025-08-25,667.7000122070312,673.0,663.4500122070312,667.3499755859375,260684
2025-08-26,648.7999877929688,668.5499877929688,648.0,665.0,390653
2025-08-28,629.2000122070312,651.4000244140625,626.5,648.7999877929688,1191796
2025-08-29,625.9000244140625,637.9000244140625,624.5999755859375,629.9500122070312,368869
2025-09-01,635.1500244140625,637.1500244140625,622.0999755859375,622.0999755859375,641881
2025-09-02,635.6500244140625,638.0,629.7999877929688,635.1500244140625,1515948
2025-09-03,651.9000244140625,653.0,634.0999755859375,637.2999877929688,654308
2025-09-04,656.7999877929688,666.4500122070312,652.9500122070312,656.9000244140625,865487
2025-09-05,648.4000244140625,662.9500122070312,644.25,655.0499877929688,413652
2025-09-08,649.5,655.5,642.3499755859375,651.5999755859375,396717
2025-09-09,644.5999755859375,653.5,628.0,650.0,833385
2025-09-10,652.5499877929688,655.75,645.0,645.2000122070312,307076
2025-09-11,661.0,664.0,651.75,655.0,629853
2025-09-12,664.1500244140625,666.8499755859375,658.9000244140625,664.0999755859375,999196
2025-09-15,670.7999877929688,673.7000122070312,658.0999755859375,663.4000244140625,910593
2025-09-16,657.25,673.9000244140625,653.7999877929688,670.7999877929688,817761
2025-09-17,651.2000122070312,663.0,650.2000122070312,660.5,1337662
2025-09-18,657.9500122070312,660.0,649.2999877929688,652.0,410959
2025-09-19,665.4500122070312,666.75,656.2999877929688,659.0,505847
2025-09-22,655.2999877929688,668.0,650.0,666.0,484909
2025-09-23,643.6500244140625,659.0999755859375,642.0,658.0,163168
2025-09-24,641.1500244140625,645.4500122070312,638.5499877929688,643.6500244140625,509932
2025-09-25,636.9000244140625,642.1500244140625,635.2000122070312,641.0499877929688,362664
2025-09-26,609.4500122070312,633.75,608.0,628.0,870657
2025-09-29,614.2999877929688,622.0,607.0499877929688,612.4500122070312,574552
2025-09-30,622.8499755859375,625.75,613.3499755859375,614.2999877929688,786426
2025-10-01,631.5999755859375,636.4500122070312,623.0,623.2999877929688,380909
2025-10-03,635.5,640.5999755859375,627.5,631.0,509766
2025-10-06,634.5,637.8499755859375,626.9000244140625,635.9500122070312,688215
2025-10-07,632.7000122070312,641.7999877929688,631.2000122070312,634.5,712522
2025-10-08,630.6500244140625,637.7000122070312,627.7000122070312,632.4000244140625,859528
2025-10-09,638.5999755859375,643.4000244140625,630.0,630.0,755810
2025-10-10,651.2999877929688,656.5499877929688,630.2999877929688,636.4500122070312,1247635
2025-10-13,633.9000244140625,650.0,630.6500244140625,650.0,600007
2025-10-14,625.6500244140625,635.2999877929688,617.5499877929688,634.0,719369
2025-10-15,628.0999755859375,631.7000122070312,625.0999755859375,625.5499877929688,640076
2025-10-16,640.4000244140625,648.5,628.0999755859375,628.5,789430
2025-10-17,638.6500244140625,644.6500244140625,631.5,644.4000244140625,305601
2025-10-20,643.9000244140625,646.5,638.75,639.9500122070312,333114
2025-10-21,641.8499755859375,646.4500122070312,641.0,643.9000244140625,25485
2025-10-23,661.25,664.25,642.0,644.0,1034780
2025-10-24,659.8499755859375,667.8499755859375,655.4000244140625,666.1500244140625,687780
2025-10-27,660.4000244140625,666.7999877929688,658.0999755859375,662.0,308585
2025-10-28,657.5,664.25,652.4500122070312,658.0,342626
2025-10-29,659.25,662.6500244140625,656.0,657.5,192741
2025-10-30,650.6500244140625,660.0499877929688,643.4500122070312,657.4000244140625,379950
2025-10-31,650.0999755859375,657.5499877929688,647.0499877929688,654.4000244140625,435568
2025-11-03,657.7999877929688,660.7999877929688,652.3499755859375,654.5499877929688,308348
2025-11-04,646.5499877929688,659.8499755859375,643.5999755859375,657.7999877929688,367631
2025-11-06,620.5999755859375,653.9000244140625,616.0,635.25,1642849
2025-11-07,616.2999877929688,622.0,608.5999755859375,611.5,1904996
2025-11-10,630.2000122070312,632.7999877929688,609.4000244140625,612.0,391199
2025-11-11,644.9000244140625,655.9500122070312,632.6500244140625,640.0,2473758
2025-11-12,663.8499755859375,667.4000244140625,640.6500244140625,649.2999877929688,1155741
2025-11-13,662.0999755859375,673.4000244140625,660.5,663.8499755859375,1099229
2025-11-14,654.4000244140625,666.5999755859375,650.5,662.0999755859375,491837
2025-11-17,652.1500244140625,658.5,649.2000122070312,654.5499877929688,486418
2025-11-18,643.0999755859375,653.0,641.5499877929688,650.0499877929688,547823
2025-11-19,634.8499755859375,646.0999755859375,630.7999877929688,644.2999877929688,713649
2025-11-20,634.5999755859375,636.3499755859375,630.9000244140625,635.0999755859375,173819
2025-11-21,629.25,639.7999877929688,626.7000122070312,633.0,299082
2025-11-24,639.7000122070312,646.4500122070312,630.25,633.0,826462
2025-11-25,642.0499877929688,643.8499755859375,637.7999877929688,643.0,421080
2025-11-26,646.8499755859375,649.0,641.2000122070312,641.75,171609
2025-11-27,640.0,650.7000122070312,638.2000122070312,650.7000122070312,180447
2025-11-28,648.2999877929688,651.7999877929688,637.0499877929688,640.0,408631
2025-12-01,645.4500122070312,652.0999755859375,639.0999755859375,651.5,293778
2025-12-02,637.2999877929688,647.1500244140625,634.7000122070312,642.0,350946
2025-12-03,636.2000122070312,643.7999877929688,631.2999877929688,635.4000244140625,235584
2025-12-04,642.3499755859375,644.9500122070312,631.0,631.0,337969
2025-12-05,639.7999877929688,644.0,631.0999755859375,639.0,433951
2025-12-08,632.1500244140625,639.7999877929688,625.0,638.0,597646
2025-12-09,627.1500244140625,635.0,623.6500244140625,628.0,194493
2025-12-10,629.3499755859375,634.25,626.0,627.9500122070312,645188
2025-12-11,640.8499755859375,643.9000244140625,625.1500244140625,627.4000244140625,171610
2025-12-12,647.0,652.7000122070312,639.9000244140625,640.8499755859375,777102
2025-12-15,660.3499755859375,661.2000122070312,646.9500122070312,647.0,758214
2025-12-16,646.3499755859375,661.2000122070312,642.7999877929688,658.0,494479
2025-12-17,646.5,652.9500122070312,642.0,642.0,888872
2025-12-18,657.0999755859375,660.25,641.25,646.5,952822
2025-12-19,654.1500244140625,665.2999877929688,643.9500122070312,658.0,664090
2025-12-22,659.0,663.1500244140625,652.25,653.5,363035
2025-12-23,658.5499877929688,662.0499877929688,655.6500244140625,659.0,188354
2025-12-24,652.9500122070312,661.0,651.5,658.5499877929688,810149
2025-12-26,654.6500244140625,656.25,648.7999877929688,650.9500122070312,130024
2025-12-29,655.5499877929688,659.4500122070312,651.2999877929688,657.9000244140625,495480
2025-12-30,643.75,655.5499877929688,638.0,655.5499877929688,353685
2025-12-31,651.0,653.75,641.7000122070312,645.0,218477
2026-01-01,650.2000122070312,652.4000244140625,642.1500244140625,650.0499877929688,148160
2026-01-02,658.4000244140625,660.8499755859375,647.5499877929688,650.0999755859375,290442
2026-01-05,655.4000244140625,664.5999755859375,653.1500244140625,658.3499755859375,394685
2026-01-06,655.6500244140625,659.5499877929688,650.0999755859375,654.0,394368
2026-01-07,656.75,678.9500122070312,652.3499755859375,659.0,2460325
2026-01-08,632.9000244140625,659.25,630.75,656.9500122070312,822090
2026-01-09,626.9000244140625,636.0,619.2999877929688,632.9000244140625,944886
2026-01-12,633.7999877929688,635.4500122070312,619.8499755859375,625.7000122070312,567837
2026-01-13,630.0999755859375,636.3499755859375,621.3499755859375,632.0,536398
2026-01-14,629.5,633.0499877929688,626.4000244140625,630.0999755859375,349627
2026-01-15,629.5,629.5,629.5,629.5,0
2026-01-16,627.0999755859375,635.6500244140625,625.0,625.9500122070312,332682
2026-01-19,625.5,628.75,619.9500122070312,622.0999755859375,265384
2026-01-20,606.0,625.75,603.2999877929688,622.5,1044681
2026-01-21,600.8499755859375,610.5499877929688,595.0999755859375,606.0,579111
2026-01-22,592.5999755859375,609.0,588.0,606.6500244140625,982067
2026-01-23,543.7999877929688,597.9500122070312,539.0999755859375,563.0,4138289
2026-01-27,489.70001220703125,538.5,481.3500061035156,530.0,6309793
2026-01-28,480.29998779296875,490.6499938964844,476.1499938964844,482.8999938964844,1783290
2026-01-29,472.70001220703125,483.8500061035156,469.6000061035156,482.0,840398
2026-01-30,473.45001220703125,479.6000061035156,467.70001220703125,468.5,1064162
2026-02-02,467.75,470.8999938964844,455.5,467.1000061035156,1057493
2026-02-03,478.0,512.9500122070312,474.54998779296875,512.9500122070312,1991438
2026-02-04,472.6000061035156,477.95001220703125,469.0,477.70001220703125,721280
2026-02-05,459.5,475.0,457.0,473.1499938964844,1127623
2026-02-06,447.6499938964844,458.0,439.0,457.25,1648109
