Price,Close,High,Low,Open,Volume
2025-02-19,686.4548950195312,700.1819967380492,643.9258624322919,647.9691056608619,820752
2025-02-20,698.7843627929688,714.707812928339,670.9807057394196,680.9640524157003,786004
2025-02-21,706.72119140625,732.7277993653378,696.6878784573172,697.3867249665562,614648
2025-02-24,703.7760620117188,711.912453291987,691.4465918530016,706.7211615762269,253589
2025-02-25,691.6961669921875,713.4099465436079,687.053947234406,710.8143007177633,231171
2025-02-27,664.7910766601562,698.9340733979642,661.2469398586567,694.0422701079362,291934
2025-02-28,646.9208984375,663.4433258636682,635.0906563811465,658.9009150752315,481756
2025-03-03,638.1355590820312,654.4084026750432,603.1938442176124,648.967466316595,928979
2025-03-04,670.082275390625,682.8110430542871,625.8060940553459,628.9508727927157,1803530
2025-03-05,685.0573120117188,710.8143361635251,672.4782577048944,673.8759507168251,1083605
2025-03-06,694.14208984375,707.170345212775,686.1055078677241,698.4349167750266,354613
2025-03-07,714.7577514648438,722.6945246366173,685.4565910164555,690.8476228514189,516360
2025-03-10,690.5481567382812,724.1920499014025,681.163785742372,719.7494480902166,298153
2025-03-11,683.160400390625,689.6495757256428,659.2003683844057,688.3517528453417,437652
2025-03-12,684.2086791992188,692.8442989412736,673.2769627105748,680.8642822448827,207275
2025-03-13,684.9573974609375,689.4998689877308,669.9324727600044,688.9008316214714,328014
2025-03-17,696.9874267578125,705.6728902945257,682.5115729519342,685.0074098150168,256075
2025-03-18,696.9874267578125,696.9874267578125,696.9874267578125,696.9874267578125,0
2025-03-19,756.33837890625,775.8558719298817,723.7926905725333,723.7926905725333,727517
2025-03-20,743.9590454101562,776.7044120341473,737.7693579604561,770.664499165829,389607
2025-03-21,842.4946899414062,857.4197451763947,745.8059362818057,751.845849117838,3406362
2025-03-24,822.4281005859375,861.1634741428358,815.6394369206689,842.4946642967254,1039052
2025-03-25,806.80419921875,843.542903401915,798.7675562660306,833.0104846727997,411213
2025-03-26,787.6361694335938,832.5612306872981,782.2451377097436,805.6560984830991,602552
2025-03-27,779.0504760742188,795.5729644729929,768.767640622541,781.6960874613832,675757
2025-03-28,772.01220703125,804.9572519480902,764.7742804964897,783.6428305949946,375090
2025-04-01,773.8092041015625,782.594598236814,756.088763119198,776.7043991143405,224412
2025-04-02,765.2734375,778.7010511455587,752.7443494407067,776.704381783647,242729
2025-04-03,744.15869140625,771.01385761403,738.6178852110465,758.7343532934829,398708
2025-04-04,727.9856567382812,756.6877786264572,721.6961604764443,748.6012312039417,597446
2025-04-07,712.611328125,718.80101572489,599.0008464374083,599.0008464374083,447563
2025-04-08,728.0355834960938,737.4199540948863,718.6512128973011,723.7926610005732,168386
2025-04-09,739.1670532226562,780.3982650925091,718.8010005017017,718.8010005017017,13461163
2025-04-11,736.32177734375,756.2385676487268,729.2835295939207,750.6479174626182,791943
2025-04-15,758.9839477539062,763.7260375294156,735.0738197517401,749.7493518752826,504158
2025-04-16,766.671142578125,773.7592945518501,754.7410307649133,758.634560455757,300117
2025-04-17,735.2734985351562,765.9223856777711,729.5330740727297,763.7260371750095,800822
2025-04-21,719.250244140625,745.6062435630046,716.8542164960841,740.7643446593244,961687
2025-04-22,692.2453002929688,727.1870145375385,689.8492726570784,724.7909869016481,1575133
2025-04-23,677.4199829101562,700.8309432731485,672.1787258557631,698.4848811555396,967323
2025-04-24,685.85595703125,694.8908741183938,677.4200164065351,677.4200164065351,658246
2025-04-25,655.6063842773438,686.8043424436793,640.6812689038665,683.8592430060748,849255
2025-04-28,623.7095947265625,636.6380410896702,589.017464407638,598.9509067144356,7087029
2025-04-29,611.3801879882812,639.9325357236045,608.9841603609964,624.9575153868586,1276254
2025-04-30,594.158935546875,617.370217887097,591.8627169341479,613.9259509015222,843382
2025-05-02,592.9609375,607.4866959392893,586.5216661698151,594.1589513878164,766841
2025-05-05,600.4983520507812,609.4833647996708,595.4567737506078,599.7995055391641,466715
2025-05-06,594.50830078125,609.333546376949,586.8710161207305,603.6929920060509,450041
2025-05-07,584.275390625,597.2038373415514,580.0324680958992,585.0241416595472,553627
2025-05-08,577.736328125,596.0058417403889,572.0458079015793,582.0291553344166,467331
2025-05-09,565.3070068359375,574.0923397444336,552.0790724596441,570.7479429736437,521614
2025-05-12,570.5482788085938,589.9659008340142,569.0008722163756,587.0208012938812,835929
2025-05-13,576.5382690429688,583.9758744839917,567.0540897253787,571.6464048110174,590055
2025-05-14,582.0291137695312,584.4750459026066,576.0391057375978,580.6314208553417,595885
2025-05-15,622.8610229492188,633.3435369499337,583.4767081598302,585.0241147065666,8034865
2025-05-16,622.661376953125,630.5481846797796,616.1722012741419,625.8060947605228,1234387
2025-05-19,614.724609375,632.4949553643016,612.4783562347747,625.1572194796387,800039
2025-05-20,616.5216064453125,622.1622220992163,604.242101331111,616.9708692649758,599043
2025-05-21,612.3785400390625,621.9625289528918,608.1356174900259,616.5215925562477,692789
2025-05-22,614.3751831054688,617.9691635605254,609.0839605834229,612.9275856406357,397203
2025-05-23,612.4783325195312,618.9176034588844,609.533232996345,614.475001900198,320039
2025-05-26,610.3818359375,617.9691549855658,608.9841430390875,612.578123444274,301698
2025-05-27,609.6830444335938,614.9742064255516,607.9858631707158,610.7312837351155,230048
2025-05-28,607.2869873046875,614.2753302217345,605.0906387726269,612.078981689674,303192
2025-05-29,596.0057983398438,608.8843399638082,586.4218098756231,606.9874797162897,910575
2025-05-30,605.2404174804688,613.576487929268,599.0008255476804,600.4983276115496,717860
2025-06-02,604.2420654296875,616.8710235126105,586.0224575088419,599.0008083565675,3204668
2025-06-03,599.849365234375,612.9774905869635,591.7628787384733,606.1888269821493,1235057
2025-06-04,589.4667358398438,602.7944797123004,588.0191383380471,602.7944797123004,935859
2025-06-05,599.5,616.7711784877348,589.0673899781594,592.0124895920067,2305470
2025-06-06,656.75,672.9000244140625,603.0,603.9500122070312,21565890
2025-06-09,663.9500122070312,675.4000244140625,642.25,663.0,3294968
2025-06-10,674.0999755859375,676.9000244140625,661.5,668.0,2006811
2025-06-11,661.0999755859375,675.9000244140625,657.0,675.0,1341122
2025-06-12,656.2000122070312,667.7000122070312,645.7999877929688,662.5,924837
2025-06-13,649.6500244140625,659.9000244140625,637.5,638.9500122070312,783302
2025-06-16,648.4000244140625,649.9000244140625,625.3499755859375,637.9500122070312,1708012
2025-06-17,640.3499755859375,656.5999755859375,635.5,649.0,608955
2025-06-18,631.2999877929688,636.25,625.0999755859375,634.9500122070312,672758
2025-06-19,638.5,656.5,627.4500122070312,632.5,5487314
2025-06-20,627.1500244140625,650.5999755859375,619.7999877929688,642.0,2356187
2025-06-23,632.2000122070312,654.5,619.5,619.5,3650279
2025-06-24,646.1500244140625,658.0999755859375,635.25,637.0,1885552
2025-06-25,681.4000244140625,687.2999877929688,647.4000244140625,647.4000244140625,4179562
2025-06-26,680.4000244140625,688.2000122070312,671.75,685.0,1355779
2025-06-27,668.5499877929688,683.2000122070312,666.7000122070312,681.0,939698
2025-06-30,674.4000244140625,691.5,669.0,669.0,1336621
2025-07-01,671.8499755859375,685.9500122070312,669.0,678.9000244140625,838250
2025-07-02,662.0499877929688,675.75,659.25,674.2999877929688,427081
2025-07-03,664.0999755859375,672.0,657.0499877929688,662.0,560955
2025-07-04,664.2000122070312,673.5,652.4500122070312,665.0,491201
2025-07-07,657.2000122070312,668.7000122070312,652.5999755859375,663.0,279815
2025-07-08,652.3499755859375,661.9500122070312,648.0,652.0,410517
2025-07-09,663.1500244140625,668.1500244140625,652.9500122070312,653.0,449461
2025-07-10,683.25,687.5,660.0499877929688,668.8499755859375,1532152
2025-07-11,660.9500122070312,684.9000244140625,657.0,684.9000244140625,982537
2025-07-14,648.0,659.2999877929688,642.0999755859375,656.0,707036
2025-07-15,664.9500122070312,679.2999877929688,650.5499877929688,651.0,941643
2025-07-16,651.3499755859375,668.0,646.0999755859375,666.0,774865
2025-07-17,644.75,657.25,642.0499877929688,654.9000244140625,665770
2025-07-18,643.9000244140625,650.9000244140625,633.0,647.9000244140625,586494
2025-07-21,639.25,643.0499877929688,635.5999755859375,642.4500122070312,308681
2025-07-22,629.5,644.4000244140625,628.4500122070312,641.7999877929688,374778
2025-07-23,630.0999755859375,633.0,625.2000122070312,632.9500122070312,304839
2025-07-24,622.7000122070312,632.5999755859375,619.75,630.7000122070312,348061
2025-07-25,624.9500122070312,629.0,605.0499877929688,622.7000122070312,625978
2025-07-28,612.6500244140625,626.0999755859375,608.2000122070312,624.9500122070312,459965
2025-07-29,599.4500122070312,615.5,597.4500122070312,611.0,609233
2025-07-30,598.0,609.4000244140625,595.5,602.2000122070312,825991
2025-07-31,582.5499877929688,592.9500122070312,570.25,588.5,989315
2025-08-01,565.75,585.6500244140625,562.0999755859375,582.5,555894
2025-08-04,579.5999755859375,588.6500244140625,551.75,559.0,734823
2025-08-05,574.5999755859375,586.9000244140625,571.0,579.0,313626
2025-08-06,560.5499877929688,579.5999755859375,556.5999755859375,579.5999755859375,410029
2025-08-07,577.9000244140625,584.0,558.2999877929688,560.6500244140625,506137
2025-08-08,585.0,592.0,574.9500122070312,583.0,469279
2025-08-11,581.1500244140625,589.75,564.4000244140625,589.75,446895
2025-08-12,584.5,593.0,575.2999877929688,581.1500244140625,286808
2025-08-13,573.2999877929688,594.9000244140625,572.0999755859375,584.9000244140625,495896
2025-08-14,565.2000122070312,579.9000244140625,562.0499877929688,575.0,350538
2025-08-18,578.6500244140625,580.5999755859375,568.3499755859375,575.0999755859375,274906
2025-08-19,584.7000122070312,587.1500244140625,575.2999877929688,582.9000244140625,319600
2025-08-20,574.7000122070312,587.75,574.0,585.0999755859375,217559
2025-08-21,576.8499755859375,604.0,574.0,579.0,1647580
2025-08-22,572.4000244140625,578.5,571.0,577.0,260438
2025-08-25,566.25,577.2000122070312,565.0499877929688,574.5,245287
2025-08-26,565.0999755859375,568.7999877929688,555.3499755859375,566.25,424939
2025-08-28,572.7999877929688,577.4500122070312,560.0,563.0,482141
2025-08-29,566.5499877929688,574.0,563.5,574.0,423541
2025-09-01,572.6500244140625,575.1500244140625,564.0499877929688,566.5499877929688,206677
2025-09-02,578.2000122070312,583.3499755859375,568.5999755859375,574.9000244140625,312837
2025-09-03,576.5999755859375,580.0,569.5999755859375,576.5,209299
2025-09-04,571.0,585.9500122070312,567.9500122070312,583.5,227855
2025-09-05,570.4500122070312,583.4000244140625,569.0499877929688,572.5,437600
2025-09-08,579.2000122070312,602.0,570.9000244140625,573.75,1419361
2025-09-09,581.2000122070312,584.25,574.0999755859375,579.0499877929688,230858
2025-09-10,584.8499755859375,605.9500122070312,581.3499755859375,584.0,1183736
2025-09-11,583.1500244140625,594.8499755859375,581.7000122070312,588.9000244140625,265714
2025-09-12,576.3499755859375,587.5,575.0999755859375,585.1500244140625,217789
2025-09-15,577.5499877929688,586.0,575.7999877929688,580.8499755859375,412860
2025-09-16,575.1500244140625,584.4000244140625,573.5,581.5,244476
2025-09-17,576.5999755859375,582.7999877929688,574.75,579.4500122070312,323558
2025-09-18,577.0499877929688,585.0,572.25,577.9500122070312,388113
2025-09-19,566.7999877929688,579.7000122070312,564.0,579.7000122070312,897969
2025-09-22,555.5999755859375,570.4000244140625,554.2000122070312,569.0999755859375,420626
2025-09-23,563.7999877929688,565.0,549.2000122070312,560.0,405554
2025-09-24,561.75,566.9500122070312,555.5,565.0,341705
2025-09-25,539.7999877929688,562.5,537.0499877929688,561.9500122070312,693834
2025-09-26,532.75,543.4500122070312,528.3499755859375,540.0,436487
2025-09-29,519.8499755859375,539.0,513.2000122070312,534.7999877929688,851002
2025-09-30,539.7000122070312,542.9000244140625,523.0999755859375,527.0499877929688,1041604
2025-10-01,539.2999877929688,544.9500122070312,534.0,544.0999755859375,343135
2025-10-03,551.6500244140625,561.9000244140625,540.5499877929688,540.7999877929688,693698
2025-10-06,554.75,556.7999877929688,546.0,555.0,332682
2025-10-07,549.0499877929688,554.75,544.5,554.75,224475
2025-10-08,537.0999755859375,553.6500244140625,536.0499877929688,550.1500244140625,237773
2025-10-09,549.9000244140625,552.2000122070312,536.2000122070312,538.0,296840
2025-10-10,552.0,555.0,544.5499877929688,549.0,177188
2025-10-13,558.4000244140625,563.75,542.6500244140625,548.0,1348501
2025-10-14,557.5,563.0,544.5999755859375,558.4000244140625,324609
2025-10-15,549.9500122070312,557.5,548.4500122070312,557.5,197936
2025-10-16,552.3499755859375,557.5499877929688,546.0499877929688,552.0,270114
2025-10-17,535.0,553.9500122070312,531.6500244140625,552.3499755859375,411070
2025-10-20,544.25,559.5,532.2000122070312,535.0499877929688,646472
2025-10-21,551.7000122070312,554.9000244140625,549.0999755859375,550.5,115802
2025-10-23,554.2000122070312,567.8499755859375,552.0,561.0,851166
2025-10-24,542.5499877929688,557.7000122070312,540.3499755859375,554.5,444844
2025-10-27,533.6500244140625,547.75,532.0499877929688,545.2000122070312,438663
2025-10-28,538.9000244140625,541.0,532.0999755859375,534.7000122070312,513212
2025-10-29,545.4000244140625,551.5,535.5,540.0999755859375,563395
2025-10-30,545.0499877929688,550.7999877929688,542.25,546.4000244140625,185115
2025-10-31,543.0,549.6500244140625,538.0,545.0499877929688,344812
2025-11-03,542.8499755859375,548.9500122070312,537.6500244140625,541.0,458682
2025-11-04,534.25,544.75,533.0,540.7000122070312,224900
2025-11-06,534.3499755859375,538.2999877929688,523.5999755859375,532.0,421046
2025-11-07,531.75,536.5,525.0,536.5,273079
2025-11-10,533.9000244140625,536.0,526.0999755859375,531.75,204044
2025-11-11,543.2000122070312,548.9500122070312,528.0,534.4000244140625,421267
2025-11-12,538.4500122070312,546.6500244140625,533.1500244140625,545.9000244140625,231001
2025-11-13,556.0999755859375,588.4000244140625,522.0,533.0,10680084
2025-11-14,552.7000122070312,555.4500122070312,543.0999755859375,552.5499877929688,510829
2025-11-17,556.5,559.4000244140625,544.8499755859375,550.7000122070312,423578
2025-11-18,544.5999755859375,554.3499755859375,541.0999755859375,554.0,311115
2025-11-19,539.0,544.75,535.2000122070312,541.9000244140625,374352
2025-11-20,540.9000244140625,556.0,537.5499877929688,539.0,398899
2025-11-21,535.0,545.2000122070312,531.2000122070312,541.9000244140625,283379
2025-11-24,521.1500244140625,538.7000122070312,516.5499877929688,538.7000122070312,351400
2025-11-25,531.75,535.6500244140625,515.7000122070312,517.3499755859375,559816
2025-11-26,542.0999755859375,544.7000122070312,523.1500244140625,523.1500244140625,260521
2025-11-27,544.25,556.4000244140625,540.0,544.0,527700
2025-11-28,550.0,554.9000244140625,539.3499755859375,543.9500122070312,250877
2025-12-01,536.5,553.6500244140625,531.25,552.9000244140625,391580
2025-12-02,522.4500122070312,536.0,520.2000122070312,536.0,399762
2025-12-03,534.3499755859375,535.5,521.0,522.2999877929688,330250
2025-12-04,531.4000244140625,536.0,529.2999877929688,532.6500244140625,130363
2025-12-05,531.3499755859375,533.7000122070312,525.0999755859375,531.0,232556
2025-12-08,524.7999877929688,533.2999877929688,522.5,532.8499755859375,248921
2025-12-09,525.4500122070312,534.4000244140625,514.5,524.0,239587
2025-12-10,523.0,531.2000122070312,517.5499877929688,522.0999755859375,236119
2025-12-11,519.4000244140625,526.7999877929688,516.0499877929688,523.0,160956
2025-12-12,516.1500244140625,524.7000122070312,513.0,517.0,329422
2025-12-15,520.5499877929688,524.25,512.0,516.9500122070312,232131
2025-12-16,514.9500122070312,519.1500244140625,513.3499755859375,518.0999755859375,154160
2025-12-17,497.0,520.0,493.3500061035156,516.0,397389
2025-12-18,478.3500061035156,495.8999938964844,476.20001220703125,495.0,709702
2025-12-19,477.95001220703125,485.45001220703125,475.3999938964844,480.0,330564
2025-12-22,508.54998779296875,511.0,481.1000061035156,483.5,1081876
2025-12-23,524.1500244140625,528.5,507.20001220703125,509.0,728957
2025-12-24,516.75,522.9000244140625,515.0499877929688,522.4500122070312,173449
2025-12-26,511.6000061035156,523.0,508.54998779296875,516.7000122070312,256445
2025-12-29,512.9000244140625,520.9500122070312,509.1000061035156,512.0999755859375,211026
2025-12-30,507.54998779296875,525.0,503.25,511.0,2304385
2025-12-31,523.1500244140625,528.7999877929688,513.0499877929688,513.0999755859375,513889
2026-01-01,516.4500122070312,526.8499755859375,514.0,525.5999755859375,140326
2026-01-02,531.4000244140625,542.5999755859375,516.8499755859375,517.25,850441
2026-01-05,528.4000244140625,537.0,522.6500244140625,531.5,226823
2026-01-06,523.5,528.2999877929688,520.1500244140625,528.0999755859375,286535
2026-01-07,516.5999755859375,523.0499877929688,513.9500122070312,522.5,170991
2026-01-08,508.3999938964844,523.25,504.3500061035156,515.0999755859375,280689
2026-01-09,501.8999938964844,512.5,496.70001220703125,505.79998779296875,267128
2026-01-12,504.3500061035156,508.8999938964844,484.54998779296875,500.0,385478
2026-01-13,496.75,510.0,491.6000061035156,506.04998779296875,233521
2026-01-14,504.45001220703125,512.25,493.5,495.6000061035156,343916
2026-01-15,504.45001220703125,504.45001220703125,504.45001220703125,504.45001220703125,0
2026-01-16,496.29998779296875,507.6000061035156,494.0,503.20001220703125,218903
2026-01-19,494.79998779296875,504.8999938964844,490.04998779296875,491.1499938964844,232065
2026-01-20,485.3500061035156,494.8500061035156,482.0,494.79998779296875,356597
2026-01-21,493.95001220703125,496.5,474.29998779296875,485.0,564231
2026-01-22,513.0,517.9000244140625,495.0,497.75,398460
2026-01-23,510.5,521.6500244140625,506.0,513.0,389553
2026-01-27,497.8500061035156,516.7000122070312,491.1000061035156,506.3500061035156,312984
2026-01-28,512.5999755859375,515.0,494.0,510.1000061035156,425291
2026-01-29,507.8500061035156,513.9500122070312,498.04998779296875,513.9000244140625,231459
2026-01-30,511.1000061035156,519.9000244140625,499.8999938964844,502.1499938964844,437367
2026-02-02,510.54998779296875,522.75,486.70001220703125,509.25,277382
2026-02-03,562.5,575.0,542.0,560.0,1806262
2026-02-04,560.9000244140625,568.7999877929688,555.0,562.5,501156
2026-02-05,562.5499877929688,566.5499877929688,549.9500122070312,558.6500244140625,308312
2026-02-06,555.8499755859375,564.4500122070312,550.3499755859375,560.5499877929688,165983
