Price,Close,High,Low,Open,Volume
2025-02-01,822.4926147460938,831.0171334585333,767.8059678319283,772.6913958372685,3471634
2025-02-03,822.841552734375,843.9784135370402,816.6101704725835,818.0558633279876,4840203
2025-02-04,833.2604370117188,838.345220601892,819.6012349073852,831.5156499763966,1629517
2025-02-05,818.9032592773438,837.2983108134034,815.1644301380364,832.5624605702808,1378129
2025-02-06,808.2850341796875,821.54540290543,806.2411530542922,812.6718905958194,1067237
2025-02-07,813.12060546875,814.9651311508042,794.7255526562479,809.5811924752718,1378157
2025-02-10,796.7195434570312,812.5722034234377,794.6258234705274,812.5722034234377,1052263
2025-02-11,782.0134887695312,803.4494427848097,776.5298726260879,795.5231735874133,829353
2025-02-12,813.9680786132812,817.2582361867304,769.1519664431962,781.6645695115199,2404577
2025-02-13,857.28857421875,864.6167158646915,817.7068849670892,822.542412993046,8035172
2025-02-14,856.441162109375,869.4024369724971,851.5557341657848,858.4352043960091,4325610
2025-02-17,850.5587158203125,865.1152610726292,845.9226040006427,861.4262706595532,2561671
2025-02-18,862.772216796875,865.6137635501044,842.5326998809243,850.5587078652947,2347345
2025-02-19,855.344482421875,865.364532966802,848.6644284408094,861.3764483038784,1830099
2025-02-20,847.2685546875,856.8898330535261,844.0282359745215,852.5029156853882,1202211
2025-02-21,832.7120971679688,848.2157642617973,822.3430526111479,843.5795914587294,2061566
2025-02-24,836.75,838.7440422996723,822.7418650154702,827.5275543640155,1436630
2025-02-25,840.7000122070312,848.4500122070312,830.0,833.0,1018173
2025-02-27,856.75,864.75,844.0,844.9000244140625,2846707
2025-02-28,838.7999877929688,856.6500244140625,827.5,856.6500244140625,2772042
2025-03-03,827.9500122070312,839.9500122070312,822.5,839.9500122070312,1220400
2025-03-04,834.6500244140625,839.0,814.7000122070312,824.0,1175041
2025-03-05,844.0,848.0,829.0999755859375,831.2999877929688,1049981
2025-03-06,839.0499877929688,850.0,836.3499755859375,850.0,852719
2025-03-07,834.7999877929688,846.0,830.7000122070312,837.0499877929688,466045
2025-03-10,843.25,853.6500244140625,833.3499755859375,834.7999877929688,2287110
2025-03-11,838.5999755859375,845.0,830.5499877929688,840.0,770319
2025-03-12,835.3499755859375,844.9000244140625,833.4500122070312,838.0,1006226
2025-03-13,829.8499755859375,842.0,828.0499877929688,836.6500244140625,669471
2025-03-17,843.0,845.4500122070312,823.0,823.0,936170
2025-03-18,843.0,843.0,843.0,843.0,0
2025-03-19,846.5,853.1500244140625,839.7000122070312,849.0,1070986
2025-03-20,856.8499755859375,859.8499755859375,838.9500122070312,849.0,923504
2025-03-21,857.5,866.0,851.2999877929688,860.4000244140625,1928222
2025-03-24,854.5,863.0999755859375,848.7000122070312,857.5,989594
2025-03-25,859.2000122070312,875.5,852.0499877929688,857.9500122070312,2843733
2025-03-26,868.5999755859375,878.7999877929688,863.0999755859375,865.0,1945536
2025-03-27,870.5,875.0,863.7000122070312,868.6500244140625,774116
2025-03-28,881.0999755859375,884.5,830.0,830.0,2095957
2025-04-01,862.0999755859375,881.0,848.8499755859375,881.0,984809
2025-04-02,857.0,865.0,853.7999877929688,861.0,871819
2025-04-03,850.2999877929688,856.75,845.9500122070312,850.8499755859375,433635
2025-04-04,848.0,852.9000244140625,835.6500244140625,850.2999877929688,1631537
2025-04-07,812.0499877929688,828.9000244140625,763.5,763.5,1178513
2025-04-08,846.5,850.9500122070312,817.0,817.0,1492773
2025-04-09,846.5499877929688,851.7999877929688,823.6500244140625,840.2000122070312,555697
2025-04-11,852.0,856.5499877929688,847.6500244140625,850.0,454015
2025-04-15,882.4000244140625,884.0,857.7999877929688,861.2999877929688,1014687
2025-04-16,888.6500244140625,890.5499877929688,877.0,882.2999877929688,916012
2025-04-17,906.3499755859375,908.0,882.25,888.0,1615410
2025-04-21,909.6500244140625,926.0,904.5,906.2999877929688,1435497
2025-04-22,915.7999877929688,922.9000244140625,896.4000244140625,910.0,1623415
2025-04-23,915.9000244140625,921.5499877929688,901.2999877929688,914.7999877929688,1063725
2025-04-24,926.5499877929688,930.6500244140625,907.5,911.0,1450145
2025-04-25,867.5499877929688,898.9500122070312,860.0,875.0,5917555
2025-04-28,863.9000244140625,871.7000122070312,853.7000122070312,866.0499877929688,2120720
2025-04-29,878.4000244140625,886.5999755859375,861.2000122070312,863.5,1627262
2025-04-30,873.5499877929688,883.0,865.7999877929688,876.4500122070312,1227691
2025-05-02,877.9000244140625,893.0,876.8499755859375,877.0,1023513
2025-05-05,904.3499755859375,906.5999755859375,877.0,877.6500244140625,1774867
2025-05-06,889.7000122070312,910.75,887.0499877929688,905.5999755859375,917982
2025-05-07,914.6500244140625,915.8499755859375,862.2000122070312,862.2000122070312,1590048
2025-05-08,890.5,914.4000244140625,881.1500244140625,909.2000122070312,1237725
2025-05-09,874.2000122070312,882.7000122070312,862.0,862.0,1416421
2025-05-12,898.1500244140625,911.0,894.0999755859375,911.0,408398
2025-05-13,887.0999755859375,901.75,881.9500122070312,896.6500244140625,1032828
2025-05-14,901.2000122070312,903.4500122070312,886.0999755859375,889.2000122070312,464729
2025-05-15,911.3499755859375,915.0,895.4000244140625,900.0,790094
2025-05-16,912.0,919.7999877929688,908.9000244140625,910.0,769945
2025-05-19,914.5999755859375,917.7000122070312,906.2000122070312,910.0,491750
2025-05-20,898.8499755859375,915.0,897.0,914.6500244140625,703296
2025-05-21,903.1500244140625,906.7000122070312,892.8499755859375,897.3499755859375,296004
2025-05-22,885.25,901.0499877929688,876.7000122070312,900.0,665551
2025-05-23,897.7000122070312,901.0,888.3499755859375,893.0,358859
2025-05-26,906.5,914.7999877929688,894.1500244140625,895.0,864342
2025-05-27,915.9500122070312,918.0499877929688,898.0,908.9500122070312,808909
2025-05-28,908.25,921.4000244140625,905.0499877929688,917.0,856572
2025-05-29,914.25,916.0,901.5,907.0,404212
2025-05-30,921.0499877929688,929.0,909.0499877929688,914.7999877929688,2349296
2025-06-02,923.6500244140625,924.7000122070312,914.2999877929688,921.0499877929688,860691
2025-06-03,916.2999877929688,929.1500244140625,910.4500122070312,924.0,684114
2025-06-04,942.0499877929688,946.5,912.6500244140625,912.6500244140625,2649593
2025-06-05,944.3499755859375,945.8499755859375,937.2999877929688,942.0499877929688,572580
2025-06-06,993.0999755859375,999.4500122070312,938.0499877929688,943.0,3755601
2025-06-09,1017.0,1018.75,994.0499877929688,995.0999755859375,1836252
2025-06-10,1002.25,1027.25,999.2999877929688,1021.0,802686
2025-06-11,991.9500122070312,1004.0,991.0999755859375,1002.0,531871
2025-06-12,1002.1500244140625,1011.0,992.0,992.0,954119
2025-06-13,1007.0,1008.7000122070312,977.0499877929688,977.0499877929688,1253322
2025-06-16,1008.7000122070312,1014.4000244140625,998.7999877929688,1001.0999755859375,436784
2025-06-17,991.0,1009.75,989.5,1008.7000122070312,919708
2025-06-18,972.5999755859375,993.0,967.25,984.0,925037
2025-06-19,939.7000122070312,975.9000244140625,933.2000122070312,968.5,1496522
2025-06-20,945.5999755859375,950.0999755859375,934.0999755859375,944.4000244140625,1168359
2025-06-23,955.9000244140625,959.4000244140625,942.5999755859375,946.9500122070312,909345
2025-06-24,982.0999755859375,985.9500122070312,964.2000122070312,970.0,1179089
2025-06-25,969.7999877929688,992.0,957.5,991.0,858081
2025-06-26,975.2999877929688,982.9500122070312,953.0,968.6500244140625,1435893
2025-06-27,991.3499755859375,1015.0,949.5,978.0,9956566
2025-06-30,953.0999755859375,983.9000244140625,945.5,976.9500122070312,2183255
2025-07-01,931.7999877929688,953.5,921.0499877929688,953.0999755859375,2693691
2025-07-02,913.0999755859375,927.75,906.7999877929688,921.9500122070312,2464474
2025-07-03,911.4000244140625,917.0,901.2999877929688,913.0499877929688,1653406
2025-07-04,909.5999755859375,919.4500122070312,906.5499877929688,915.0,809693
2025-07-07,908.9500122070312,919.8499755859375,906.7000122070312,909.5999755859375,925809
2025-07-08,918.75,921.0,902.6500244140625,908.9500122070312,866016
2025-07-09,934.5,938.5,920.0499877929688,924.5,967120
2025-07-10,935.5,939.0,929.75,934.5,392432
2025-07-11,913.4500122070312,929.0499877929688,910.0,929.0499877929688,544006
2025-07-14,903.5,1004.75,886.3499755859375,1004.75,3790595
2025-07-15,893.75,906.7000122070312,888.2999877929688,900.0,1585513
2025-07-16,897.3499755859375,899.9500122070312,885.0,893.4000244140625,789465
2025-07-17,908.7999877929688,910.5,896.0499877929688,899.9000244140625,717366
2025-07-18,894.5999755859375,908.1500244140625,893.0,908.0999755859375,739076
2025-07-21,898.6500244140625,903.0,887.5499877929688,892.0,723028
2025-07-22,896.6500244140625,902.4000244140625,890.2000122070312,898.6500244140625,748118
2025-07-23,895.5499877929688,898.7999877929688,886.5499877929688,896.6500244140625,507765
2025-07-24,885.7999877929688,895.9000244140625,878.5499877929688,894.6500244140625,1175233
2025-07-25,888.5,894.0,878.3499755859375,885.0,642266
2025-07-28,837.0999755859375,864.7999877929688,830.0,832.0999755859375,3524339
2025-07-29,821.4000244140625,837.0999755859375,819.0499877929688,834.0999755859375,1133505
2025-07-30,814.7000122070312,825.4000244140625,812.3499755859375,822.0499877929688,740562
2025-07-31,807.4000244140625,812.0,803.0499877929688,810.0,1750487
2025-08-01,803.9500122070312,812.2999877929688,797.5999755859375,804.0,757650
2025-08-04,804.5,814.0,801.5,801.5,933330
2025-08-05,804.8499755859375,808.0,801.4500122070312,804.5,668730
2025-08-06,793.0,811.0,783.5999755859375,805.6500244140625,1239184
2025-08-07,796.5,799.0,784.0,787.2999877929688,526708
2025-08-08,786.9000244140625,799.75,784.0999755859375,799.0,317602
2025-08-11,797.7999877929688,801.0,785.0499877929688,786.9000244140625,363831
2025-08-12,789.9500122070312,803.0999755859375,787.25,799.9000244140625,869644
2025-08-13,790.0999755859375,797.2000122070312,784.2999877929688,797.0,264960
2025-08-14,789.3499755859375,794.75,786.1500244140625,786.2000122070312,363454
2025-08-18,811.7999877929688,815.9000244140625,796.0,797.0999755859375,647597
2025-08-19,820.0999755859375,821.5999755859375,807.25,812.5999755859375,561940
2025-08-20,818.0999755859375,821.7000122070312,811.4500122070312,815.0499877929688,386641
2025-08-21,825.2000122070312,828.0,815.0,815.0,601959
2025-08-22,821.0,829.7999877929688,818.0,825.2000122070312,303061
2025-08-25,822.0499877929688,827.0,816.25,817.2000122070312,473611
2025-08-26,815.7000122070312,821.7000122070312,799.5499877929688,821.7000122070312,1470019
2025-08-28,803.5999755859375,815.7000122070312,795.0999755859375,809.6500244140625,1692967
2025-08-29,803.5,807.0999755859375,786.5,799.7000122070312,1142474
2025-09-01,810.8499755859375,813.5,797.75,802.0,1285724
2025-09-02,793.4000244140625,816.5499877929688,791.9000244140625,810.8499755859375,696472
2025-09-03,795.3499755859375,804.6500244140625,792.5,794.4500122070312,651891
2025-09-04,793.1500244140625,813.9000244140625,791.7999877929688,813.0499877929688,388623
2025-09-05,791.4500122070312,799.6500244140625,788.25,797.1500244140625,387234
2025-09-08,803.8499755859375,808.8499755859375,790.2000122070312,791.9500122070312,487221
2025-09-09,819.3499755859375,821.0,802.75,807.5,813502
2025-09-10,854.4000244140625,861.0,823.0,824.0,1889303
2025-09-11,853.75,874.0,851.5499877929688,854.4000244140625,1067058
2025-09-12,856.1500244140625,863.4000244140625,850.0499877929688,851.5499877929688,515577
2025-09-15,900.0499877929688,902.0,846.5499877929688,854.4000244140625,3503837
2025-09-16,896.5499877929688,905.0499877929688,890.9500122070312,897.0999755859375,834035
2025-09-17,893.2999877929688,905.0,890.0,892.4500122070312,1416725
2025-09-18,891.7000122070312,895.7999877929688,878.0,890.0,1757116
2025-09-19,871.6500244140625,897.2000122070312,869.5,888.0,1121241
2025-09-22,869.0499877929688,878.0,864.4000244140625,870.0,1042879
2025-09-23,870.2999877929688,874.8499755859375,864.0,874.5,520336
2025-09-24,884.75,887.7999877929688,870.75,875.5999755859375,924569
2025-09-25,887.0,896.4000244140625,875.2999877929688,880.0,726771
2025-09-26,873.8499755859375,884.5999755859375,861.3499755859375,882.0,894416
2025-09-29,863.2999877929688,881.5999755859375,860.0,870.0,672166
2025-09-30,876.9500122070312,880.7999877929688,866.0999755859375,868.9000244140625,931443
2025-10-01,875.7000122070312,882.8499755859375,852.9000244140625,873.0999755859375,823355
2025-10-03,892.0499877929688,899.0,866.7000122070312,875.7000122070312,1154618
2025-10-06,902.5999755859375,907.0,889.5499877929688,892.0499877929688,1206650
2025-10-07,905.1500244140625,914.0,891.9500122070312,903.1500244140625,1200961
2025-10-08,920.2000122070312,938.0,906.9000244140625,915.0,2624444
2025-10-09,923.0999755859375,928.2000122070312,910.25,919.75,573088
2025-10-10,921.75,925.5999755859375,913.5,922.0499877929688,603757
2025-10-13,920.8499755859375,926.0999755859375,910.0999755859375,912.9500122070312,630500
2025-10-14,916.0,929.5999755859375,910.5499877929688,920.9500122070312,644491
2025-10-15,929.2000122070312,935.0,911.8499755859375,915.0499877929688,728651
2025-10-16,934.8499755859375,942.9000244140625,931.0,931.0,677803
2025-10-17,927.0,939.5999755859375,923.0999755859375,931.0499877929688,292090
2025-10-20,937.9500122070312,941.5,927.0499877929688,927.0499877929688,1256593
2025-10-21,936.7000122070312,939.0,929.0999755859375,938.0499877929688,156079
2025-10-23,928.5999755859375,965.0,924.0499877929688,938.0,2397167
2025-10-24,928.9500122070312,936.9000244140625,890.75,927.8499755859375,2434129
2025-10-27,900.7999877929688,914.3499755859375,890.4000244140625,905.0,3305116
2025-10-28,905.75,915.0,890.25,901.0499877929688,1288380
2025-10-29,910.9500122070312,913.0,901.25,905.7000122070312,900250
2025-10-30,885.75,915.0,883.0999755859375,912.0,1323903
2025-10-31,878.6500244140625,893.9000244140625,875.5,887.9000244140625,1233800
2025-11-03,887.5,890.0,877.3499755859375,880.0499877929688,774670
2025-11-04,880.4000244140625,897.7000122070312,878.0999755859375,883.0499877929688,1792692
2025-11-06,870.2000122070312,885.9500122070312,867.0999755859375,881.0499877929688,645583
2025-11-07,872.0,875.7000122070312,859.0999755859375,865.0,663704
2025-11-10,875.0499877929688,880.75,864.2999877929688,870.9000244140625,375947
2025-11-11,863.4500122070312,889.9000244140625,857.0,875.25,1033769
2025-11-12,869.7999877929688,874.9500122070312,864.0499877929688,870.0,1194966
2025-11-13,877.6500244140625,886.8499755859375,866.3499755859375,874.0,1877134
2025-11-14,874.9500122070312,886.7999877929688,867.0999755859375,877.6500244140625,1863347
2025-11-17,889.2000122070312,894.6500244140625,873.9500122070312,875.0,701225
2025-11-18,867.3499755859375,889.2999877929688,865.0499877929688,889.2000122070312,784965
2025-11-19,863.7000122070312,869.0999755859375,852.4000244140625,869.0499877929688,862548
2025-11-20,874.0999755859375,877.3499755859375,863.7000122070312,863.7000122070312,390374
2025-11-21,878.0499877929688,881.25,867.7999877929688,874.0999755859375,459811
2025-11-24,869.7000122070312,902.7000122070312,867.2000122070312,884.0,4097096
2025-11-25,873.4000244140625,888.25,870.0,870.0,1962290
2025-11-26,877.75,880.0,870.5,874.0499877929688,676067
2025-11-27,880.4000244140625,885.7000122070312,875.8499755859375,878.4000244140625,1072239
2025-11-28,880.1500244140625,881.9500122070312,873.9000244140625,880.0,349529
2025-12-01,876.5,883.1500244140625,870.0999755859375,881.0499877929688,783244
2025-12-02,883.4500122070312,893.75,871.0999755859375,871.0999755859375,1264882
2025-12-03,867.9500122070312,885.0,866.0499877929688,881.75,565296
2025-12-04,855.9000244140625,874.9500122070312,853.8499755859375,870.0,573572
2025-12-05,885.1500244140625,887.7999877929688,856.2999877929688,859.5999755859375,1752612
2025-12-08,870.0999755859375,889.5,866.5499877929688,885.1500244140625,395449
2025-12-09,865.3499755859375,868.75,856.4500122070312,866.5499877929688,419540
2025-12-10,865.3499755859375,872.0499877929688,855.8499755859375,865.3499755859375,1361622
2025-12-11,873.2000122070312,884.8499755859375,860.5999755859375,865.5999755859375,659807
2025-12-12,874.5999755859375,879.8499755859375,871.7999877929688,871.9500122070312,428193
2025-12-15,870.0,874.5999755859375,864.0499877929688,870.0999755859375,526827
2025-12-16,847.7000122070312,868.3499755859375,842.5,866.0,799118
2025-12-17,834.4000244140625,851.4000244140625,829.0,847.7000122070312,895187
2025-12-18,848.1500244140625,855.0,831.0,834.0499877929688,959266
2025-12-19,870.2999877929688,878.0,848.25,849.0,1516944
2025-12-22,872.2000122070312,879.7999877929688,867.0,870.5999755859375,550196
2025-12-23,866.9500122070312,875.0,861.5999755859375,871.0,419784
2025-12-24,867.5999755859375,881.0,865.3499755859375,867.0,1242121
2025-12-26,864.5999755859375,875.0,862.7999877929688,874.9000244140625,1945212
2025-12-29,849.9500122070312,866.3499755859375,846.9500122070312,864.6500244140625,922488
2025-12-30,843.4000244140625,852.5,829.7000122070312,848.0499877929688,6890747
2025-12-31,861.7000122070312,865.4500122070312,842.0,843.4000244140625,1099785
2026-01-01,859.5,865.7999877929688,854.5999755859375,861.7000122070312,486194
2026-01-02,875.9500122070312,881.3499755859375,856.0,862.9500122070312,689809
2026-01-05,873.5,876.3499755859375,866.75,872.0,464853
2026-01-06,901.5499877929688,906.4000244140625,873.1500244140625,873.9500122070312,1737746
2026-01-07,885.5999755859375,901.4500122070312,881.3499755859375,901.0499877929688,829925
2026-01-08,872.1500244140625,885.5999755859375,869.6500244140625,885.5999755859375,760018
2026-01-09,863.2000122070312,875.5,860.2999877929688,866.5999755859375,578117
2026-01-12,855.75,857.9000244140625,838.0999755859375,854.0,762944
2026-01-13,857.8499755859375,862.0499877929688,846.0,855.9000244140625,776526
2026-01-14,846.5,858.2999877929688,843.75,852.5499877929688,791044
2026-01-15,846.5,846.5,846.5,846.5,0
2026-01-16,839.6500244140625,851.5,835.3499755859375,846.5999755859375,736038
2026-01-19,838.2999877929688,841.4000244140625,833.0999755859375,835.4500122070312,1121926
2026-01-20,811.7999877929688,838.9500122070312,808.0,836.0,1042145
2026-01-21,783.7000122070312,814.2000122070312,781.6500244140625,804.4500122070312,1556847
2026-01-22,789.0999755859375,793.5999755859375,783.0,785.0,1299134
2026-01-23,770.5499877929688,794.9000244140625,767.3499755859375,794.9000244140625,727529
2026-01-27,771.0,780.5499877929688,761.0,771.0,943204
2026-01-28,782.4000244140625,793.7999877929688,771.5,771.5,1475349
2026-01-29,769.3499755859375,785.0,751.75,779.9500122070312,5513410
2026-01-30,753.5499877929688,770.0,749.9000244140625,769.5,3416794
2026-02-02,735.7999877929688,742.0,725.1500244140625,737.3499755859375,2045295
2026-02-03,758.0999755859375,788.5999755859375,746.5499877929688,760.0,1300048
2026-02-04,749.7000122070312,762.8499755859375,747.25,758.0,680453
2026-02-05,749.7000122070312,751.9500122070312,739.1500244140625,750.0,571677
2026-02-06,756.2999877929688,758.6500244140625,741.6500244140625,749.0,659124
