Price,Close,High,Low,Open,Volume
2025-02-03,121.87000274658203,126.4800033569336,120.51000213623047,126.0,1477953
2025-02-04,124.04000091552734,124.4000015258789,122.12999725341797,122.55000305175781,965398
2025-02-05,127.19999694824219,128.72999572753906,125.29000091552734,126.0,1491817
2025-02-06,126.04000091552734,129.08999633789062,125.1500015258789,129.0,961709
2025-02-07,124.12999725341797,127.08999633789062,123.13999938964844,127.08999633789062,937701
2025-02-10,121.30000305175781,126.0,120.86000061035156,125.80000305175781,998350
2025-02-11,117.62999725341797,122.4800033569336,116.6500015258789,121.66999816894531,1354352
2025-02-12,115.27999877929688,117.26000213623047,110.31999969482422,115.0,2211847
2025-02-13,115.5199966430664,117.5999984741211,115.0,115.36000061035156,900499
2025-02-14,110.66999816894531,115.9000015258789,109.0,115.5,1257365
2025-02-17,111.0,111.5999984741211,107.75,110.19999694824219,1472347
2025-02-18,110.27999877929688,112.95999908447266,108.0,112.30000305175781,1220283
2025-02-19,114.06999969482422,114.5,108.55000305175781,109.5,1166924
2025-02-20,117.37000274658203,120.83000183105469,113.45999908447266,114.48999786376953,3857420
2025-02-21,115.62999725341797,119.88999938964844,114.87000274658203,117.98999786376953,1442416
2025-02-24,114.3499984741211,115.45999908447266,112.63999938964844,114.4000015258789,914007
2025-02-25,114.30999755859375,115.4800033569336,112.91999816894531,115.4800033569336,900557
2025-02-27,110.48999786376953,114.56999969482422,109.80999755859375,114.06999969482422,772004
2025-02-28,105.80000305175781,109.98999786376953,105.18000030517578,109.98999786376953,1174522
2025-03-03,101.4000015258789,107.33000183105469,98.91999816894531,106.79000091552734,3132937
2025-03-04,103.30999755859375,104.80000305175781,99.52999877929688,100.55999755859375,1991300
2025-03-05,106.29000091552734,106.79000091552734,102.5999984741211,102.61000061035156,1538966
2025-03-06,113.0999984741211,114.70999908447266,107.69000244140625,107.69000244140625,13510293
2025-03-07,113.66999816894531,116.93000030517578,111.80999755859375,113.0,5071709
2025-03-10,111.27999877929688,115.7300033569336,110.0999984741211,114.0,1372317
2025-03-11,112.68000030517578,114.5,108.29000091552734,109.19999694824219,5063228
2025-03-12,112.08999633789062,114.9800033569336,111.19999694824219,113.30000305175781,1270755
2025-03-13,119.33000183105469,121.80000305175781,110.70999908447266,112.75,40026749
2025-03-17,117.47000122070312,121.75,116.0,121.72000122070312,8211417
2025-03-18,117.47000122070312,117.47000122070312,117.47000122070312,117.47000122070312,0
2025-03-19,115.94999694824219,119.30999755859375,114.94999694824219,115.0,5333497
2025-03-20,117.87999725341797,120.33999633789062,116.5199966430664,117.2300033569336,4073603
2025-03-21,135.52999877929688,137.8000030517578,117.5199966430664,118.5,32575538
2025-03-24,143.24000549316406,147.64999389648438,134.80999755859375,136.89999389648438,18892289
2025-03-25,140.17999267578125,143.99000549316406,135.5,143.24000549316406,10020273
2025-03-26,140.9199981689453,146.39999389648438,138.6199951171875,140.19000244140625,14997837
2025-03-27,136.9199981689453,140.74000549316406,136.1999969482422,139.75,5260675
2025-03-28,134.44000244140625,140.6999969482422,133.50999450683594,137.8000030517578,3728253
2025-04-01,134.6199951171875,136.35000610351562,130.80999755859375,133.7899932861328,3778788
2025-04-02,138.35000610351562,140.19000244140625,131.3000030517578,134.97999572753906,4383305
2025-04-03,136.72999572753906,139.85000610351562,135.11000061035156,136.0,3549244
2025-04-04,134.89999389648438,141.89999389648438,132.6300048828125,137.39999389648438,10805830
2025-04-07,129.17999267578125,131.14999389648438,118.01000213623047,120.0,6751442
2025-04-08,134.91000366210938,135.97999572753906,129.60000610351562,130.1999969482422,3850788
2025-04-09,132.24000549316406,136.0,131.25,135.5,2733956
2025-04-11,130.80999755859375,135.60000610351562,129.5,134.6999969482422,3479712
2025-04-15,132.5,133.44000244140625,131.25,131.94000244140625,2166198
2025-04-16,137.5800018310547,140.4199981689453,132.5500030517578,133.0500030517578,10050157
2025-04-17,136.2100067138672,137.97999572753906,135.41000366210938,137.5800018310547,2066086
2025-04-21,141.0800018310547,144.3800048828125,135.94000244140625,136.99000549316406,7789651
2025-04-22,143.07000732421875,143.60000610351562,139.8000030517578,142.5,3938388
2025-04-23,141.25999450683594,145.25,138.35000610351562,143.9499969482422,4014711
2025-04-24,141.1999969482422,142.5,140.22000122070312,141.25,2077768
2025-04-25,137.11000061035156,141.89999389648438,134.0,141.75,4475928
2025-04-28,135.66000366210938,136.89999389648438,130.6999969482422,133.0,4870594
2025-04-29,133.89999389648438,138.42999267578125,132.50999450683594,137.1999969482422,3938421
2025-04-30,134.2100067138672,136.47999572753906,132.89999389648438,134.2100067138672,2571950
2025-05-02,134.1699981689453,136.1999969482422,132.64999389648438,134.8000030517578,1467137
2025-05-05,133.33999633789062,139.35000610351562,132.5800018310547,136.1999969482422,6057710
2025-05-06,127.9800033569336,134.3800048828125,127.30000305175781,133.85000610351562,2503518
2025-05-07,130.99000549316406,131.66000366210938,125.5999984741211,125.75,2354687
2025-05-08,125.16000366210938,132.4600067138672,124.0999984741211,132.0,4028421
2025-05-09,125.38999938964844,126.05000305175781,120.0,120.25,2371406
2025-05-12,131.8300018310547,132.33999633789062,129.60000610351562,129.60000610351562,1750419
2025-05-13,132.0399932861328,133.57000732421875,130.5,132.5500030517578,1385231
2025-05-14,134.22999572753906,134.44000244140625,130.5,130.5,1485958
2025-05-15,135.86000061035156,139.0399932861328,134.27999877929688,134.9499969482422,2970746
2025-05-16,138.0,139.27000427246094,135.10000610351562,136.10000610351562,3447927
2025-05-19,137.75,141.8000030517578,137.1699981689453,138.6999969482422,2307576
2025-05-20,139.58999633789062,144.75999450683594,136.52000427246094,139.58999633789062,6959117
2025-05-21,139.72000122070312,141.89999389648438,137.39999389648438,139.9499969482422,2947744
2025-05-22,137.19000244140625,140.8000030517578,136.13999938964844,139.5,1540432
2025-05-23,141.24000549316406,143.25,136.1999969482422,137.3000030517578,3819113
2025-05-26,141.99000549316406,143.5,140.85000610351562,142.3300018310547,2148675
2025-05-27,140.63999938964844,142.6999969482422,139.25,142.5,1258556
2025-05-28,148.8300018310547,151.8000030517578,140.0,140.63999938964844,16057629
2025-05-29,149.97000122070312,153.0,147.67999267578125,150.50999450683594,7445404
2025-05-30,144.0399932861328,150.4199981689453,143.1999969482422,150.0,3141193
2025-06-02,143.5,145.16000366210938,141.57000732421875,144.5,1705474
2025-06-03,141.0399932861328,147.88999938964844,140.5,143.80999755859375,3186028
2025-06-04,141.6999969482422,143.6999969482422,138.5,141.19000244140625,2119109
2025-06-05,141.33999633789062,143.25999450683594,140.58999633789062,142.1199951171875,1479564
2025-06-06,141.07000732421875,142.0,140.60000610351562,141.60000610351562,1014149
2025-06-09,143.14999389648438,144.6999969482422,141.1999969482422,141.88999938964844,1836952
2025-06-10,143.91000366210938,145.3300018310547,142.25,143.9499969482422,2317326
2025-06-11,145.89999389648438,151.0,142.7100067138672,144.0,8599169
2025-06-12,142.77999877929688,147.1999969482422,140.89999389648438,147.1999969482422,2921052
2025-06-13,138.9199981689453,141.8000030517578,138.1199951171875,139.0,2043916
2025-06-16,136.6699981689453,140.74000549316406,134.57000732421875,139.57000732421875,2716008
2025-06-17,137.69000244140625,140.10000610351562,136.3300018310547,137.67999267578125,1730302
2025-06-18,135.64999389648438,137.69000244140625,134.63999938964844,137.25,1147792
2025-06-19,132.77000427246094,137.3000030517578,131.6199951171875,136.0,1272512
2025-06-20,135.0500030517578,135.9499969482422,131.89999389648438,132.77000427246094,1843799
2025-06-23,145.74000549316406,147.0,133.77000427246094,133.89999389648438,22203082
2025-06-24,141.74000549316406,145.58999633789062,141.1999969482422,144.10000610351562,3328739
2025-06-25,141.22999572753906,143.8800048828125,139.6999969482422,142.0,2427555
2025-06-26,142.77000427246094,145.0,141.8000030517578,142.02000427246094,3227224
2025-06-27,143.41000366210938,144.8000030517578,142.4600067138672,143.1999969482422,1823581
2025-06-30,143.3300018310547,144.94000244140625,142.66000366210938,143.8000030517578,1206354
2025-07-01,142.7899932861328,147.6999969482422,142.14999389648438,143.89999389648438,2815609
2025-07-02,144.22999572753906,147.5,142.8000030517578,143.60000610351562,5979722
2025-07-03,147.6199951171875,151.39999389648438,144.10000610351562,144.3000030517578,12948492
2025-07-04,150.8699951171875,154.0,146.35000610351562,148.3000030517578,18070998
2025-07-07,145.61000061035156,153.50999450683594,145.05999755859375,151.6199951171875,4197162
2025-07-08,144.8300018310547,147.1199951171875,143.11000061035156,146.17999267578125,2367602
2025-07-09,146.74000549316406,150.89999389648438,144.30999755859375,145.22000122070312,5663730
2025-07-10,145.55999755859375,147.69000244140625,145.00999450683594,147.5,1714211
2025-07-11,142.44000244140625,145.85000610351562,142.0,145.3699951171875,1701975
2025-07-14,141.97999572753906,143.7100067138672,141.14999389648438,142.3800048828125,1357590
2025-07-15,145.77999877929688,146.3000030517578,142.0800018310547,142.0800018310547,2471832
2025-07-16,146.9600067138672,148.30999755859375,144.5399932861328,145.5,2096477
2025-07-17,147.5,149.19000244140625,146.13999938964844,147.0,2160346
2025-07-18,149.2100067138672,150.25,147.1300048828125,148.16000366210938,5010602
2025-07-21,139.14999389648438,142.60000610351562,136.77000427246094,140.94000244140625,7694176
2025-07-22,144.80999755859375,146.9499969482422,141.0,141.0,11041192
2025-07-23,155.88999938964844,156.5,144.05999755859375,145.89999389648438,38817846
2025-07-24,151.38999938964844,158.3000030517578,149.36000061035156,155.99000549316406,12543029
2025-07-25,140.82000732421875,151.39999389648438,140.2100067138672,151.38999938964844,6797403
2025-07-28,134.9600067138672,142.0500030517578,134.13999938964844,141.0,5158527
2025-07-29,131.32000732421875,135.39999389648438,129.75999450683594,134.60000610351562,5268397
2025-07-30,129.8699951171875,134.8000030517578,129.5,132.3000030517578,3580398
2025-07-31,126.11000061035156,129.4600067138672,125.4000015258789,128.6999969482422,4210226
2025-08-01,123.55000305175781,127.36000061035156,123.0,126.1500015258789,1935692
2025-08-04,126.93000030517578,127.48999786376953,122.83999633789062,124.4000015258789,2080001
2025-08-05,126.91999816894531,129.2100067138672,125.86000061035156,127.88999938964844,1902724
2025-08-06,125.06999969482422,127.83999633789062,123.33000183105469,127.0,1670100
2025-08-07,123.66000366210938,125.4000015258789,120.4000015258789,125.19999694824219,1886937
2025-08-08,125.7699966430664,129.0,123.18000030517578,124.36000061035156,3316455
2025-08-11,125.86000061035156,126.4000015258789,123.80000305175781,126.4000015258789,1266217
2025-08-12,126.29000091552734,128.38999938964844,125.68000030517578,126.5,1124759
2025-08-13,124.7300033569336,126.5,124.0,126.29000091552734,1818752
2025-08-14,123.5999984741211,126.19000244140625,122.4000015258789,126.0,1604239
2025-08-18,123.44999694824219,125.0,122.80999755859375,125.0,1202226
2025-08-19,125.1500015258789,125.69999694824219,123.68000030517578,124.04000091552734,1453250
2025-08-20,125.08000183105469,127.77999877929688,124.62000274658203,125.5,1753970
2025-08-21,126.62999725341797,128.8000030517578,125.3499984741211,125.58999633789062,2518365
2025-08-22,124.88999938964844,126.75,124.1500015258789,126.75,844374
2025-08-25,123.48999786376953,126.12000274658203,123.0,125.80000305175781,939787
2025-08-26,123.94999694824219,124.5,121.56999969482422,123.04000091552734,1336562
2025-08-28,121.6500015258789,124.01000213623047,121.5,123.80000305175781,745333
2025-08-29,122.0199966430664,122.69999694824219,120.44999694824219,122.0,870415
2025-09-01,125.87000274658203,126.98999786376953,122.25,122.79000091552734,1923747
2025-09-02,126.75,128.44000244140625,125.05000305175781,126.77999877929688,1719181
2025-09-03,127.25,128.39999389648438,126.73999786376953,126.98999786376953,725810
2025-09-04,124.98999786376953,128.89999389648438,124.20999908447266,128.6300048828125,1282308
2025-09-05,126.45999908447266,127.26000213623047,125.05000305175781,126.19999694824219,822238
2025-09-08,126.69000244140625,128.39999389648438,126.5,126.8499984741211,692452
2025-09-09,125.31999969482422,129.10000610351562,125.0,126.98999786376953,1475567
2025-09-10,127.01000213623047,128.72999572753906,125.6500015258789,126.0,1347251
2025-09-11,127.61000061035156,131.83999633789062,126.9000015258789,127.6500015258789,4302455
2025-09-12,126.48999786376953,128.60000610351562,126.01000213623047,128.0,1010837
2025-09-15,126.9000015258789,128.60000610351562,126.19000244140625,126.94999694824219,1150630
2025-09-16,127.87000274658203,128.74000549316406,126.98999786376953,127.80000305175781,698896
2025-09-17,129.92999267578125,130.99000549316406,128.0500030517578,128.3800048828125,2622122
2025-09-18,131.08999633789062,132.1999969482422,130.25,131.5800018310547,2168871
2025-09-19,129.80999755859375,132.1999969482422,129.5,131.10000610351562,1201776
2025-09-22,129.8800048828125,132.61000061035156,129.02999877929688,129.75999450683594,1665608
2025-09-23,129.11000061035156,130.7100067138672,128.60000610351562,130.5,695274
2025-09-24,127.45999908447266,129.7899932861328,127.12999725341797,129.35000610351562,785037
2025-09-25,129.6999969482422,130.89999389648438,127.3499984741211,128.0,1782834
2025-09-26,127.38999938964844,130.58999633789062,126.0999984741211,129.1999969482422,1843966
2025-09-29,134.11000061035156,137.60000610351562,127.55999755859375,128.19000244140625,15577557
2025-09-30,132.7899932861328,135.47999572753906,131.6699981689453,135.39999389648438,2183300
2025-10-01,133.30999755859375,136.3000030517578,132.63999938964844,132.8000030517578,2150382
2025-10-03,143.39999389648438,146.77000427246094,132.14999389648438,134.49000549316406,17510619
2025-10-06,147.61000061035156,148.44000244140625,141.61000061035156,144.0,10653696
2025-10-07,149.27999877929688,154.1999969482422,146.8800048828125,148.0,18883831
2025-10-08,146.74000549316406,149.2899932861328,146.25,148.8000030517578,3319283
2025-10-09,145.33999633789062,148.32000732421875,144.41000366210938,146.8000030517578,1863295
2025-10-10,143.85000610351562,146.35000610351562,143.14999389648438,145.89999389648438,1533737
2025-10-13,142.64999389648438,143.85000610351562,141.5,143.85000610351562,1228465
2025-10-14,141.00999450683594,143.55999755859375,138.3000030517578,143.0,2609175
2025-10-15,142.10000610351562,144.0,139.10000610351562,141.00999450683594,2588751
2025-10-16,143.58999633789062,154.5,143.0,152.13999938964844,43781730
2025-10-17,140.8699951171875,144.1999969482422,140.0,143.58999633789062,3174176
2025-10-20,151.52999877929688,153.39999389648438,139.3300018310547,141.0,31615782
2025-10-21,150.4600067138672,152.07000732421875,149.60000610351562,151.25,1710720
2025-10-23,146.0,150.49000549316406,144.3000030517578,150.4600067138672,4940589
2025-10-24,145.30999755859375,147.1999969482422,143.41000366210938,146.0,4510342
2025-10-27,149.72000122070312,152.89999389648438,144.1999969482422,145.69000244140625,13234294
2025-10-28,152.89999389648438,154.3000030517578,148.8800048828125,150.0,10108430
2025-10-29,159.4199981689453,163.49000549316406,152.2100067138672,153.0,31201335
2025-10-30,162.5800018310547,168.75,158.13999938964844,160.0,28581922
2025-10-31,166.39999389648438,171.38999938964844,159.32000732421875,161.69000244140625,27857587
2025-11-03,168.58999633789062,173.0,164.60000610351562,166.39999389648438,16102581
2025-11-04,175.9199981689453,180.3000030517578,167.0800018310547,168.0,40337240
2025-11-06,169.86000061035156,178.25,168.25,175.02000427246094,15743582
2025-11-07,172.49000549316406,175.3000030517578,167.63999938964844,169.86000061035156,12549932
2025-11-10,170.57000732421875,178.36000061035156,168.8800048828125,173.35000610351562,8500922
2025-11-11,178.35000610351562,179.8000030517578,169.27000427246094,170.5500030517578,15409648
2025-11-12,174.50999450683594,182.1999969482422,173.0,178.7899932861328,9113334
2025-11-13,173.6300048828125,178.1699981689453,172.5800018310547,174.60000610351562,4633087
2025-11-14,171.8300018310547,175.36000061035156,171.10000610351562,173.57000732421875,2851039
2025-11-17,183.52000427246094,185.0,172.17999267578125,172.17999267578125,23868096
2025-11-18,178.38999938964844,183.6999969482422,177.57000732421875,183.60000610351562,8350448
2025-11-19,174.08999633789062,178.5,173.10000610351562,178.5,3829133
2025-11-20,174.22999572753906,180.88999938964844,173.69000244140625,174.10000610351562,11327871
2025-11-21,170.27999877929688,176.8000030517578,169.47999572753906,174.6999969482422,6951116
2025-11-24,166.82000732421875,171.92999267578125,164.0,171.16000366210938,4621689
2025-11-25,165.7899932861328,169.35000610351562,164.27000427246094,167.0,3788991
2025-11-26,160.6199951171875,167.39999389648438,158.10000610351562,166.63999938964844,7942141
2025-11-27,160.24000549316406,162.63999938964844,158.67999267578125,161.4199981689453,4033016
2025-11-28,158.05999755859375,160.89999389648438,157.5800018310547,160.14999389648438,2743765
2025-12-01,161.9600067138672,164.4499969482422,158.86000061035156,159.1999969482422,7051687
2025-12-02,158.97999572753906,164.38999938964844,158.10000610351562,161.5,4799558
2025-12-03,159.41000366210938,159.89999389648438,156.3000030517578,159.0,3343453
2025-12-04,156.72999572753906,160.5399932861328,156.00999450683594,159.17999267578125,2099580
2025-12-05,153.74000549316406,156.8300018310547,153.41000366210938,156.6999969482422,1552519
2025-12-08,150.50999450683594,156.0,149.14999389648438,153.60000610351562,3340973
2025-12-09,153.7100067138672,155.35000610351562,146.13999938964844,149.75999450683594,5266920
2025-12-10,153.63999938964844,156.38999938964844,151.41000366210938,153.0,2215644
2025-12-11,149.67999267578125,153.0500030517578,149.39999389648438,152.75999450683594,1659882
2025-12-12,148.9499969482422,151.36000061035156,148.39999389648438,150.1999969482422,2111817
2025-12-15,149.75999450683594,153.3699951171875,148.8000030517578,149.1999969482422,3099048
2025-12-16,148.7100067138672,154.39999389648438,147.64999389648438,150.25,6917759
2025-12-17,148.25,151.0,147.4199981689453,148.88999938964844,3299560
2025-12-18,143.6999969482422,147.94000244140625,143.02000427246094,147.3000030517578,2369861
2025-12-19,148.22000122070312,149.32000732421875,143.80999755859375,143.80999755859375,4187018
2025-12-22,148.8800048828125,150.4499969482422,147.8000030517578,150.0,1497087
2025-12-23,146.66000366210938,150.6999969482422,146.1999969482422,148.5,1870727
2025-12-24,146.0500030517578,148.4499969482422,145.5,146.69000244140625,1458854
2025-12-26,145.00999450683594,146.9499969482422,144.41000366210938,144.57000732421875,1443674
2025-12-29,144.2100067138672,146.60000610351562,143.5,145.00999450683594,1321523
2025-12-30,141.75999450683594,144.82000732421875,141.22999572753906,144.49000549316406,1544027
2025-12-31,152.02999877929688,158.5,142.30999755859375,142.49000549316406,50277974
2026-01-01,153.47999572753906,156.7899932861328,149.77000427246094,151.0,12509505
2026-01-02,151.30999755859375,153.5800018310547,149.1999969482422,152.75,3886148
2026-01-05,149.36000061035156,156.3699951171875,148.5,151.5,3402933
2026-01-06,148.1699981689453,149.5,145.10000610351562,149.5,3784131
2026-01-07,146.82000732421875,151.16000366210938,146.2100067138672,147.99000549316406,2180076
2026-01-08,142.6199951171875,147.0,141.74000549316406,146.99000549316406,2839012
2026-01-09,139.1999969482422,143.41000366210938,138.39999389648438,143.0,2403031
2026-01-12,140.36000061035156,142.92999267578125,136.02000427246094,139.6999969482422,3942949
2026-01-13,145.17999267578125,147.0,142.25,147.0,11169983
2026-01-14,158.35000610351562,162.3000030517578,144.3699951171875,145.0,23944802
2026-01-15,158.35000610351562,158.35000610351562,158.35000610351562,158.35000610351562,0
2026-01-16,151.25999450683594,164.0,149.22000122070312,159.1300048828125,17579062
2026-01-19,143.25,149.86000061035156,142.5,149.10000610351562,7146901
2026-01-20,139.41000366210938,144.89999389648438,138.8000030517578,143.27000427246094,5572400
2026-01-21,152.16000366210938,154.99000549316406,138.0,139.0,66171691
2026-01-22,154.2899932861328,161.5,152.36000061035156,155.0,28042542
2026-01-23,155.39999389648438,158.75,152.60000610351562,155.0,6952785
2026-01-27,156.35000610351562,157.75,153.30999755859375,156.72000122070312,7911749
2026-01-28,163.97000122070312,169.58999633789062,153.60000610351562,156.1999969482422,37222182
2026-01-29,176.94000244140625,178.94000244140625,164.25,164.60000610351562,43631437
2026-01-30,176.5399932861328,178.19000244140625,173.30999755859375,176.4199981689453,9708285
2026-02-02,177.4600067138672,179.4499969482422,164.0,164.0,30805245
2026-02-03,179.3000030517578,184.0,171.6999969482422,184.0,18458021
2026-02-04,182.92999267578125,190.6699981689453,176.89999389648438,178.10000610351562,26619723
2026-02-05,182.58999633789062,188.7100067138672,181.5500030517578,183.50999450683594,11675305
2026-02-06,185.25,188.35000610351562,180.7100067138672,183.3000030517578,14481024
