Price,Close,High,Low,Open,Volume
Ticker,ERIS.NS,ERIS.NS,ERIS.NS,ERIS.NS,ERIS.NS
Date,,,,,
2025-02-12,1294.5999755859375,1332.6838068677785,1278.7898339076726,1332.4352182076652,73771
2025-02-13,1265.1500244140625,1303.550048828125,1262.199951171875,1277.0,67326
2025-02-14,1248.800048828125,1284.6500244140625,1223.0,1265.1500244140625,92373
2025-02-17,1251.949951171875,1287.4000244140625,1230.449951171875,1248.800048828125,121315
2025-02-18,1248.9000244140625,1277.8499755859375,1210.199951171875,1252.0,75876
2025-02-19,1283.199951171875,1294.0,1231.050048828125,1248.9000244140625,80180
2025-02-20,1275.8499755859375,1292.9000244140625,1266.0,1290.0,79363
2025-02-21,1279.1500244140625,1300.949951171875,1260.0,1275.8499755859375,66374
2025-02-24,1259.449951171875,1283.9000244140625,1244.050048828125,1277.8499755859375,31788
2025-02-25,1236.3499755859375,1280.4000244140625,1228.1500244140625,1254.300048828125,105931
2025-02-27,1215.5999755859375,1255.949951171875,1186.0,1226.550048828125,70480
2025-02-28,1182.800048828125,1217.0,1158.75,1200.0999755859375,184507
2025-03-03,1180.949951171875,1194.3499755859375,1140.449951171875,1182.800048828125,82605
2025-03-04,1195.4000244140625,1202.050048828125,1152.449951171875,1155.0,41479
2025-03-05,1232.6500244140625,1240.75,1199.199951171875,1201.699951171875,56953
2025-03-06,1269.5999755859375,1318.0,1236.0999755859375,1241.5,278442
2025-03-07,1275.449951171875,1289.5999755859375,1258.4000244140625,1275.8499755859375,78659
2025-03-10,1271.75,1287.0,1257.050048828125,1265.5999755859375,63221
2025-03-11,1268.050048828125,1289.0,1258.949951171875,1273.300048828125,62131
2025-03-12,1265.3499755859375,1303.5,1225.0,1274.699951171875,105460
2025-03-13,1254.75,1274.9000244140625,1241.300048828125,1257.8499755859375,45777
2025-03-17,1263.050048828125,1273.800048828125,1241.8499755859375,1254.75,65823
2025-03-18,1263.050048828125,1263.050048828125,1263.050048828125,1263.050048828125,0
2025-03-19,1340.699951171875,1375.0,1280.550048828125,1291.800048828125,87773
2025-03-20,1366.949951171875,1499.0,1350.0,1355.0,1826519
2025-03-21,1390.9000244140625,1401.1500244140625,1317.550048828125,1356.0,230604
2025-03-24,1360.0999755859375,1405.0,1341.699951171875,1405.0,98612
2025-03-25,1356.0,1377.0,1329.800048828125,1366.9000244140625,69019
2025-03-26,1314.6500244140625,1363.0,1305.449951171875,1356.0,40892
2025-03-27,1405.449951171875,1430.0,1261.0,1314.0,339881
2025-03-28,1417.3499755859375,1425.0,1388.4000244140625,1405.0,86566
2025-04-01,1390.0,1406.949951171875,1370.0,1400.0,64068
2025-04-02,1372.6500244140625,1399.0,1362.75,1390.0,219051
2025-04-03,1368.25,1420.0,1357.699951171875,1383.1500244140625,80612
2025-04-04,1321.300048828125,1370.0,1305.1500244140625,1360.0,145086
2025-04-07,1274.6500244140625,1290.0,1097.199951171875,1097.199951171875,130008
2025-04-08,1320.75,1350.0,1256.25,1283.3499755859375,69569
2025-04-09,1359.5999755859375,1377.0,1280.5999755859375,1309.800048828125,195478
2025-04-11,1384.800048828125,1397.0999755859375,1325.0,1359.050048828125,177773
2025-04-15,1381.800048828125,1444.0,1365.0,1429.0,80546
2025-04-16,1400.5,1407.800048828125,1360.0,1389.0,66266
2025-04-17,1383.0,1403.5999755859375,1372.0,1384.0,41653
2025-04-21,1382.9000244140625,1397.5999755859375,1357.0,1379.199951171875,81152
2025-04-22,1399.4000244140625,1417.5,1363.0999755859375,1370.0,120248
2025-04-23,1474.199951171875,1490.0,1405.5,1415.0,647268
2025-04-24,1512.0,1521.800048828125,1426.800048828125,1490.0,433232
2025-04-25,1468.199951171875,1512.0,1444.9000244140625,1512.0,159296
2025-04-28,1486.300048828125,1509.9000244140625,1457.199951171875,1468.199951171875,182117
2025-04-29,1464.800048828125,1500.5,1457.0,1500.0,150674
2025-04-30,1432.0999755859375,1459.9000244140625,1417.0999755859375,1454.5,107682
2025-05-02,1490.0,1535.0,1440.0999755859375,1440.0999755859375,390519
2025-05-05,1507.0,1519.699951171875,1480.0999755859375,1518.0,251347
2025-05-06,1459.0,1513.800048828125,1448.800048828125,1509.0,105149
2025-05-07,1466.9000244140625,1476.0,1404.0,1429.800048828125,95642
2025-05-08,1465.5,1499.0,1450.699951171875,1474.5999755859375,145646
2025-05-09,1456.0,1472.0,1403.0,1450.0,113370
2025-05-12,1404.9000244140625,1499.0,1385.5,1471.300048828125,321629
2025-05-13,1444.800048828125,1475.0,1397.699951171875,1397.699951171875,278335
2025-05-14,1479.800048828125,1495.0,1417.0999755859375,1445.9000244140625,144917
2025-05-15,1482.4000244140625,1513.9000244140625,1450.4000244140625,1483.9000244140625,360590
2025-05-16,1464.5999755859375,1491.0,1454.0999755859375,1488.0,57235
2025-05-19,1443.699951171875,1468.199951171875,1402.5999755859375,1460.199951171875,195014
2025-05-20,1470.199951171875,1539.0,1443.699951171875,1466.800048828125,336501
2025-05-21,1505.9000244140625,1549.9000244140625,1355.699951171875,1470.199951171875,743062
2025-05-22,1519.800048828125,1534.0,1485.0,1505.9000244140625,226685
2025-05-23,1504.300048828125,1566.0,1495.800048828125,1517.0,178257
2025-05-26,1541.4000244140625,1572.0,1486.0,1502.4000244140625,323464
2025-05-27,1570.5,1605.0999755859375,1542.0999755859375,1549.9000244140625,424974
2025-05-28,1610.699951171875,1619.0,1574.0999755859375,1575.800048828125,284410
2025-05-29,1615.699951171875,1664.300048828125,1587.5,1613.0,219419
2025-05-30,1581.800048828125,1618.699951171875,1575.0999755859375,1618.0999755859375,178142
2025-06-02,1566.0999755859375,1585.699951171875,1538.300048828125,1555.0,250606
2025-06-03,1603.699951171875,1618.0,1550.0999755859375,1550.0999755859375,156689
2025-06-04,1605.0,1620.0,1585.800048828125,1603.699951171875,91161
2025-06-05,1651.800048828125,1658.199951171875,1605.0,1605.0,137816
2025-06-06,1638.300048828125,1654.800048828125,1621.0999755859375,1647.199951171875,55564
2025-06-09,1636.4000244140625,1650.0,1619.0999755859375,1646.9000244140625,48633
2025-06-10,1691.699951171875,1701.5,1636.4000244140625,1648.5,231936
2025-06-11,1715.300048828125,1725.0,1683.800048828125,1691.699951171875,147624
2025-06-12,1791.0999755859375,1910.0,1715.5999755859375,1715.5999755859375,3104233
2025-06-13,1795.0999755859375,1816.699951171875,1731.5999755859375,1764.9000244140625,274234
2025-06-16,1847.699951171875,1900.0,1760.0,1795.0,1097760
2025-06-17,1787.699951171875,1841.0,1768.0999755859375,1840.0999755859375,248243
2025-06-18,1780.199951171875,1805.4000244140625,1770.0999755859375,1788.0,86608
2025-06-19,1735.800048828125,1790.0,1725.0,1767.0,85607
2025-06-20,1626.5999755859375,1760.9000244140625,1582.5999755859375,1739.0999755859375,980746
2025-06-23,1623.300048828125,1637.199951171875,1579.0999755859375,1601.0999755859375,204563
2025-06-24,1604.0999755859375,1628.5999755859375,1582.4000244140625,1625.199951171875,170664
2025-06-25,1627.9000244140625,1635.199951171875,1596.0,1605.0,118815
2025-06-26,1618.0,1645.5999755859375,1610.5,1629.0,75791
2025-06-27,1675.800048828125,1699.0,1608.5999755859375,1624.0,533501
2025-06-30,1683.800048828125,1709.800048828125,1646.0,1691.0,146874
2025-07-01,1676.5999755859375,1692.5999755859375,1639.9000244140625,1683.0,100264
2025-07-02,1631.300048828125,1680.0999755859375,1620.0,1680.0999755859375,106002
2025-07-03,1718.5999755859375,1735.9000244140625,1610.5,1619.0,458166
2025-07-04,1706.699951171875,1716.699951171875,1686.0999755859375,1710.0,82405
2025-07-07,1734.0,1754.0,1700.199951171875,1706.699951171875,156510
2025-07-08,1711.0,1737.699951171875,1703.199951171875,1730.0999755859375,86372
2025-07-09,1731.199951171875,1742.300048828125,1696.5999755859375,1700.0,100925
2025-07-10,1743.9000244140625,1751.699951171875,1707.4000244140625,1725.0,93015
2025-07-11,1709.800048828125,1764.699951171875,1701.0999755859375,1752.4000244140625,106770
2025-07-14,1746.5,1769.9000244140625,1694.300048828125,1694.300048828125,183255
2025-07-15,1754.300048828125,1780.0,1732.0999755859375,1746.5,62994
2025-07-16,1771.9000244140625,1795.0,1744.9000244140625,1745.5999755859375,62566
2025-07-17,1776.300048828125,1786.0999755859375,1760.0,1772.0999755859375,32615
2025-07-18,1762.800048828125,1799.0,1746.300048828125,1785.0,80549
2025-07-21,1768.5999755859375,1780.0,1738.199951171875,1754.0,37378
2025-07-22,1775.699951171875,1795.0,1756.4000244140625,1770.0999755859375,53136
2025-07-23,1768.300048828125,1809.5,1755.699951171875,1785.0,93395
2025-07-24,1785.300048828125,1808.0999755859375,1772.5999755859375,1777.5,101486
2025-07-25,1797.800048828125,1812.0,1765.0,1775.0,60952
2025-07-28,1778.0,1848.9000244140625,1757.5,1811.0,226574
2025-07-29,1792.0999755859375,1800.0,1746.0999755859375,1781.9000244140625,66351
2025-07-30,1816.5999755859375,1885.0,1783.199951171875,1783.199951171875,259069
2025-07-31,1798.9000244140625,1831.0,1787.199951171875,1811.0999755859375,52398
2025-08-01,1808.4000244140625,1850.0,1793.9000244140625,1808.4000244140625,96925
2025-08-04,1803.0999755859375,1817.9000244140625,1757.0999755859375,1815.0,82402
2025-08-05,1808.0999755859375,1855.5999755859375,1753.9000244140625,1812.0,307995
2025-08-06,1724.800048828125,1848.0,1680.0,1820.300048828125,312460
2025-08-07,1694.5999755859375,1730.0,1671.9000244140625,1730.0,134397
2025-08-08,1725.199951171875,1745.9000244140625,1680.0,1688.0999755859375,104058
2025-08-11,1723.300048828125,1745.5,1630.0,1709.9000244140625,140401
2025-08-12,1679.4000244140625,1717.300048828125,1665.300048828125,1710.0,127217
2025-08-13,1674.800048828125,1690.4000244140625,1667.800048828125,1680.0,42022
2025-08-14,1684.5,1700.0,1664.0,1674.800048828125,35807
2025-08-18,1732.4000244140625,1820.0,1690.0,1753.0999755859375,330016
2025-08-19,1741.0999755859375,1750.0,1698.0999755859375,1746.0999755859375,56110
2025-08-20,1755.5999755859375,1768.9000244140625,1730.0999755859375,1741.0999755859375,94485
2025-08-21,1751.5999755859375,1773.0,1740.0,1773.0,142565
2025-08-22,1768.699951171875,1783.800048828125,1733.0,1740.800048828125,37828
2025-08-25,1796.800048828125,1804.0,1730.5,1731.0,96043
2025-08-26,1801.699951171875,1818.800048828125,1780.5,1796.800048828125,119285
2025-08-28,1792.5,1812.699951171875,1764.9000244140625,1808.0,35980
2025-08-29,1800.199951171875,1807.0,1776.300048828125,1784.5,83216
2025-09-01,1772.199951171875,1810.800048828125,1754.5,1795.0,65930
2025-09-02,1771.0,1783.5999755859375,1761.0,1764.0,35376
2025-09-03,1779.9000244140625,1799.0,1751.0,1774.800048828125,49511
2025-09-04,1763.5999755859375,1797.5999755859375,1745.5,1792.9000244140625,67679
2025-09-05,1729.0999755859375,1763.5999755859375,1723.0999755859375,1763.5999755859375,57421
2025-09-08,1711.5,1738.199951171875,1699.9000244140625,1716.0,107911
2025-09-09,1710.0,1729.5999755859375,1690.0999755859375,1711.0,91005
2025-09-10,1713.699951171875,1745.0,1696.0999755859375,1713.5,38381
2025-09-11,1699.199951171875,1726.5,1690.0,1721.9000244140625,43002
2025-09-12,1675.9000244140625,1708.0,1652.0,1700.0,711888
2025-09-15,1673.9000244140625,1694.9000244140625,1660.0,1675.9000244140625,53469
2025-09-16,1661.9000244140625,1680.0,1647.0,1673.0,171548
2025-09-17,1648.5999755859375,1670.5999755859375,1645.0,1670.5999755859375,124717
2025-09-18,1636.0999755859375,1650.0,1606.300048828125,1643.0,400337
2025-09-19,1639.5999755859375,1691.0,1626.4000244140625,1642.5,431938
2025-09-22,1640.300048828125,1657.9000244140625,1621.199951171875,1636.0999755859375,78776
2025-09-23,1634.9000244140625,1649.4000244140625,1630.0,1644.0999755859375,38744
2025-09-24,1626.9000244140625,1644.4000244140625,1620.0,1634.9000244140625,101445
2025-09-25,1626.0999755859375,1652.199951171875,1616.0,1635.0,68358
2025-09-26,1585.5,1624.800048828125,1578.0,1600.0,67085
2025-09-29,1578.0999755859375,1603.5,1566.0,1585.5,68213
2025-09-30,1585.9000244140625,1597.0999755859375,1569.0999755859375,1580.0,241690
2025-10-01,1624.9000244140625,1631.300048828125,1584.9000244140625,1585.0,66608
2025-10-03,1593.300048828125,1637.0,1587.5999755859375,1625.0,170802
2025-10-06,1607.199951171875,1617.199951171875,1580.0,1580.0,47179
2025-10-07,1598.199951171875,1628.800048828125,1587.300048828125,1615.699951171875,114287
2025-10-08,1600.800048828125,1607.800048828125,1584.0,1592.0,96490
2025-10-09,1592.4000244140625,1617.9000244140625,1585.5999755859375,1615.0,48122
2025-10-10,1596.0,1614.5,1588.4000244140625,1599.0,63017
2025-10-13,1610.0999755859375,1618.300048828125,1579.9000244140625,1592.0,257896
2025-10-14,1599.4000244140625,1618.5999755859375,1573.300048828125,1618.0,95726
2025-10-15,1584.0999755859375,1618.199951171875,1575.0999755859375,1598.0,45605
2025-10-16,1587.0,1595.0,1575.0,1585.0,149975
2025-10-17,1596.4000244140625,1609.300048828125,1571.0,1571.0,80345
2025-10-20,1602.5999755859375,1608.0,1520.0,1573.300048828125,187510
2025-10-21,1585.5,1609.0,1579.5999755859375,1585.0,19249
2025-10-23,1589.5999755859375,1610.300048828125,1582.699951171875,1610.0,52200
2025-10-24,1582.5999755859375,1599.5,1575.0,1597.800048828125,71837
2025-10-27,1627.800048828125,1637.800048828125,1576.5999755859375,1582.5999755859375,73167
2025-10-28,1628.4000244140625,1660.0,1598.800048828125,1627.800048828125,201102
2025-10-29,1629.5999755859375,1637.0,1616.5,1628.4000244140625,47135
2025-10-30,1619.9000244140625,1631.800048828125,1605.9000244140625,1629.800048828125,289492
2025-10-31,1591.699951171875,1628.300048828125,1582.199951171875,1627.699951171875,40393
2025-11-03,1597.300048828125,1629.0,1573.199951171875,1602.0,67296
2025-11-04,1601.0,1612.0,1585.199951171875,1605.0,43178
2025-11-06,1585.4000244140625,1609.800048828125,1581.0,1602.0,26672
2025-11-07,1594.199951171875,1639.0,1566.5999755859375,1591.300048828125,69695
2025-11-10,1591.800048828125,1604.9000244140625,1579.699951171875,1598.0,21794
2025-11-11,1596.699951171875,1601.699951171875,1570.800048828125,1598.0,70338
2025-11-12,1575.199951171875,1600.199951171875,1572.0999755859375,1586.0999755859375,122463
2025-11-13,1518.0999755859375,1593.0999755859375,1506.300048828125,1587.0,116740
2025-11-14,1550.4000244140625,1553.800048828125,1510.0,1518.0999755859375,80731
2025-11-17,1566.5,1572.5,1547.5999755859375,1572.5,46611
2025-11-18,1575.699951171875,1582.0,1547.300048828125,1572.0,57402
2025-11-19,1610.9000244140625,1615.0,1551.9000244140625,1584.9000244140625,113609
2025-11-20,1669.5999755859375,1680.0,1596.300048828125,1611.0,141566
2025-11-21,1666.0,1679.199951171875,1638.5,1667.5,102184
2025-11-24,1684.0,1697.4000244140625,1640.0,1660.199951171875,106216
2025-11-25,1652.0999755859375,1700.0,1630.0,1700.0,149777
2025-11-26,1616.5999755859375,1652.0999755859375,1604.0,1652.0999755859375,157989
2025-11-27,1612.300048828125,1635.699951171875,1602.0999755859375,1622.5,62612
2025-11-28,1595.4000244140625,1624.5,1589.9000244140625,1624.5,35120
2025-12-01,1581.5,1603.800048828125,1574.0,1586.0,33525
2025-12-02,1569.699951171875,1584.300048828125,1560.0999755859375,1567.300048828125,17568
2025-12-03,1561.199951171875,1578.0,1545.0999755859375,1559.0,22552
2025-12-04,1559.9000244140625,1569.300048828125,1545.0999755859375,1566.0,77218
2025-12-05,1551.699951171875,1589.4000244140625,1545.699951171875,1545.699951171875,55130
2025-12-08,1533.9000244140625,1560.300048828125,1526.0,1545.0,37264
2025-12-09,1701.300048828125,1740.0,1537.9000244140625,1537.9000244140625,3842853
2025-12-10,1609.199951171875,1700.0,1591.0,1700.0,441281
2025-12-11,1590.5999755859375,1609.0,1576.0,1609.0,100299
2025-12-12,1572.199951171875,1597.9000244140625,1564.5,1590.800048828125,92559
2025-12-15,1586.4000244140625,1592.0,1566.5999755859375,1572.199951171875,50161
2025-12-16,1556.800048828125,1594.699951171875,1549.800048828125,1594.699951171875,67547
2025-12-17,1564.699951171875,1574.9000244140625,1548.0,1551.5,51132
2025-12-18,1552.0999755859375,1565.0,1549.0999755859375,1564.699951171875,17680
2025-12-19,1571.5999755859375,1582.4000244140625,1552.5,1554.800048828125,36657
2025-12-22,1563.800048828125,1583.5,1557.300048828125,1565.0999755859375,25323
2025-12-23,1552.0,1575.5,1542.5999755859375,1572.0,50110
2025-12-24,1545.0,1563.5,1542.0,1563.5,30952
2025-12-26,1525.9000244140625,1556.4000244140625,1512.0,1553.0999755859375,56045
2025-12-29,1525.800048828125,1535.699951171875,1517.0,1525.9000244140625,21533
2025-12-30,1500.199951171875,1532.699951171875,1469.0999755859375,1520.800048828125,320034
2025-12-31,1505.5999755859375,1515.0,1484.0999755859375,1505.0,56041
2026-01-01,1501.4000244140625,1517.0,1488.800048828125,1517.0,16853
2026-01-02,1533.5,1544.9000244140625,1493.0999755859375,1493.0999755859375,71537
2026-01-05,1542.0,1561.9000244140625,1490.699951171875,1533.5,100879
2026-01-06,1552.0,1556.5999755859375,1532.699951171875,1550.0,34063
2026-01-07,1553.9000244140625,1561.9000244140625,1525.0,1550.0,78527
2026-01-08,1534.4000244140625,1563.0,1529.0999755859375,1553.9000244140625,37031
2026-01-09,1508.800048828125,1549.0,1500.5999755859375,1542.5,46349
2026-01-12,1494.300048828125,1505.0,1472.0,1496.0,76586
2026-01-13,1477.0999755859375,1506.699951171875,1466.9000244140625,1506.699951171875,48910
2026-01-14,1473.9000244140625,1480.800048828125,1464.199951171875,1477.0999755859375,32928
2026-01-16,1452.9000244140625,1474.0,1441.0999755859375,1470.0,32092
2026-01-19,1444.0,1451.300048828125,1434.5,1447.0,35647
2026-01-20,1382.4000244140625,1443.5999755859375,1375.0,1434.9000244140625,61838
2026-01-21,1384.5999755859375,1404.4000244140625,1361.199951171875,1394.5,68084
2026-01-22,1418.699951171875,1440.0,1372.5,1372.5,59573
2026-01-23,1385.5999755859375,1444.0,1372.0,1444.0,94274
2026-01-27,1343.199951171875,1399.0999755859375,1326.699951171875,1380.0,150450
2026-01-28,1350.9000244140625,1387.9000244140625,1301.199951171875,1343.199951171875,36402
2026-01-29,1342.199951171875,1365.0,1335.0999755859375,1350.9000244140625,48173
2026-01-30,1375.5,1388.9000244140625,1325.0,1330.0,53238
2026-02-02,1383.4000244140625,1398.0,1357.0999755859375,1375.0,40258
2026-02-03,1441.199951171875,1456.0999755859375,1391.5999755859375,1425.0,53515
2026-02-04,1427.199951171875,1448.800048828125,1409.800048828125,1441.300048828125,25351
2026-02-05,1413.199951171875,1441.5,1404.0999755859375,1434.0,41993
2026-02-06,1431.0,1433.800048828125,1384.0,1416.199951171875,25808
